fonte_dados,cod_estacao,datahora_local,nome_estacao,n_registros,n_valores_distintos,valores_mm,arquivos
CEMADEN,261410503A,2025-10-29T22:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-29T23:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T00:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T01:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T02:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T03:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T04:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T05:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T06:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T07:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T08:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T09:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T10:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T11:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T12:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T13:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T14:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T15:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T16:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T17:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T18:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T19:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T20:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T21:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T22:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-30T23:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T00:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T01:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T02:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T03:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T04:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T05:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T06:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T07:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T08:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T09:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T10:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T11:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T12:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T13:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T14:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T15:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T16:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T17:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T18:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T19:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T20:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T21:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T22:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410503A,2025-10-31T23:10:00Z,G2-261410503A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-01T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-02T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-03T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-04T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-05T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-06T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-07T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T11:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T12:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T13:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T14:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T15:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T16:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T17:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T18:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T19:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T20:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T21:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T22:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-08T23:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T00:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T01:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T02:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T03:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T04:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T05:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T06:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T07:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T08:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T09:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
CEMADEN,261410504A,2025-10-09T10:10:00Z,G2-261410504A,2,1,0,data(111).csv | data(112).csv
