fonte_dados,cod_estacao,nome_estacao,ano,n_registros,n_registros_com_valor,n_registros_sem_valor,n_datas_com_registro,n_meses_com_registro,inicio,fim,precipitacao_min,precipitacao_max
CEMADEN,261070706A,Centro,2019,3812,3812,0,161,6,2019-01-01T03:40:00Z,2019-06-10T15:40:00Z,0,0
CEMADEN,261070707A,PAULISTA - APAC,2017,1220,1220,0,55,2,2017-11-03T06:50:00Z,2018-01-01T02:50:00Z,0,6.2
CEMADEN,261070707A,PAULISTA - APAC,2018,4424,4424,0,147,5,2018-01-01T03:50:00Z,2018-05-27T12:50:00Z,0,14.91
CEMADEN,261070707A,PAULISTA - APAC,2019,4287,4287,0,160,6,2019-07-03T16:50:00Z,2020-01-01T02:50:00Z,0,1869.53
CEMADEN,261070707A,PAULISTA - APAC,2020,10194,10194,0,366,12,2020-01-01T03:00:00Z,2021-01-01T02:50:00Z,0,14.62
CEMADEN,261070707A,PAULISTA - APAC,2021,2038,2038,0,91,4,2021-01-01T03:20:00Z,2021-07-24T21:00:00Z,0,5.71
CEMADEN,261080601A,PEDRA - APAC,2017,516,516,0,21,1,2017-12-11T03:50:00Z,2018-01-01T02:10:00Z,0,1.18
CEMADEN,261080601A,PEDRA - APAC,2018,9271,9271,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,19.13
CEMADEN,261080601A,PEDRA - APAC,2019,9002,9002,0,351,12,2019-01-01T03:10:00Z,2020-01-01T02:50:00Z,0,19.55
CEMADEN,261080601A,PEDRA - APAC,2020,9055,9055,0,344,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,52.24
CEMADEN,261080601A,PEDRA - APAC,2021,4565,4565,0,180,8,2021-01-01T03:10:00Z,2021-08-23T17:10:00Z,0,18.32
CEMADEN,261080601A,PEDRA - APAC,2022,1142,1142,0,121,7,2022-02-20T17:20:00Z,2022-12-15T08:10:00Z,0,15.55
CEMADEN,261080601A,PEDRA - APAC,2023,8358,8358,0,321,11,2023-02-10T16:50:00Z,2024-01-01T02:10:00Z,0,13.63
CEMADEN,261080601A,PEDRA - APAC,2024,7175,7175,0,309,12,2024-01-01T03:10:00Z,2024-12-31T14:10:00Z,0,19.76
CEMADEN,261080601A,PEDRA - APAC,2025,4358,4358,0,192,10,2025-01-01T13:20:00Z,2025-11-20T21:50:00Z,0,11.4
CEMADEN,261080601C,PEDRA,2017,10574,10574,0,219,12,2017-01-27T19:00:00Z,2017-12-20T02:00:00Z,0,13.6
CEMADEN,261080601C,PEDRA,2018,8093,8093,0,348,12,2018-01-03T11:00:00Z,2018-12-31T05:00:00Z,0,19
CEMADEN,261080601C,PEDRA,2019,7437,7437,0,348,12,2019-01-03T18:00:00Z,2019-12-31T21:00:00Z,0,11
CEMADEN,261080601C,PEDRA,2020,3757,3757,0,252,9,2020-01-01T09:00:00Z,2020-09-25T01:00:00Z,0,18
CEMADEN,261080601C,PEDRA,2022,6383,6383,0,237,9,2022-04-26T17:40:00Z,2022-12-18T04:00:00Z,0,14.8
CEMADEN,261090501A,SALOBRO - APAC,2023,4548,4548,0,184,7,2023-07-01T00:10:00Z,2024-01-01T02:50:00Z,0,9.56
CEMADEN,261090501A,SALOBRO - APAC,2024,8607,8607,0,348,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,13.17
CEMADEN,261090501A,SALOBRO - APAC,2025,8726,8726,0,301,10,2025-01-01T03:50:00Z,2025-10-31T23:50:00Z,0,9.55
CEMADEN,261090501A,IFPE - APAC,2025,1464,1464,0,62,3,2025-11-01T00:50:00Z,2025-12-31T23:50:00Z,0,0.2
CEMADEN,261090501C,PESQUEIRA,2017,3892,3892,0,111,9,2017-01-09T20:50:00Z,2017-10-16T12:00:00Z,0,5.6
CEMADEN,261090501C,PESQUEIRA,2018,7831,7831,0,319,12,2018-01-18T11:00:00Z,2018-12-27T00:00:00Z,0,9.2
CEMADEN,261090501C,PESQUEIRA,2019,8086,8086,0,344,12,2019-01-02T11:00:00Z,2019-12-31T22:20:00Z,0,9.8
CEMADEN,261090501C,PESQUEIRA,2020,2793,2793,0,174,7,2020-01-01T10:00:00Z,2020-12-30T19:00:00Z,0,10.4
CEMADEN,261090501C,PESQUEIRA,2022,6633,6633,0,238,9,2022-04-18T20:00:00Z,2023-01-01T02:00:00Z,0,18
CEMADEN,261090501C,PESQUEIRA,2023,8082,8082,0,338,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,18.4
CEMADEN,261090501C,PESQUEIRA,2024,7033,7033,0,288,12,2024-01-01T03:00:00Z,2024-12-22T10:00:00Z,0,5.2
CEMADEN,261090501C,PESQUEIRA,2025,9657,9657,0,347,12,2025-01-11T00:40:00Z,2025-12-31T23:00:00Z,0,9.6
CEMADEN,261090502A,G2-261090502A,2025,1984,1984,0,51,2,2025-09-11T18:00:00Z,2025-10-31T23:10:00Z,0,2.2
CEMADEN,261090502A,G2-Distrito de Mimoso,2025,1456,1456,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,0.2
CEMADEN,261090503A,G2-261090503A,2025,2075,2075,0,54,2,2025-09-04T11:50:00Z,2025-10-31T23:10:00Z,0,2.2
CEMADEN,261090503A,G2-Prefeitura,2025,1457,1457,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1.2
CEMADEN,261090504A,G2-261090504A,2025,2184,2184,0,56,2,2025-09-04T12:40:00Z,2025-10-31T23:10:00Z,0,3
CEMADEN,261090504A,G2-Escola Paulo Melo,2025,596,596,0,26,2,2025-11-01T00:10:00Z,2025-11-26T02:10:00Z,0,0.2
CEMADEN,261100201A,Petrolândia [Prefeitura] - APAC,2023,7247,7247,0,299,10,2023-03-03T19:00:00Z,2024-01-01T02:00:00Z,0,18.92
CEMADEN,261100201A,Petrolândia [Prefeitura] - APAC,2024,7684,7684,0,333,12,2024-01-01T03:00:00Z,2024-12-31T19:00:00Z,0,15.57
CEMADEN,261100201A,Petrolândia [Prefeitura] - APAC,2025,9530,9530,0,362,12,2025-01-01T04:10:00Z,2025-12-31T23:00:00Z,0,19.34
CEMADEN,261100201U,PETROLANDIA,2017,1392,1392,0,42,4,2017-05-06T12:20:00Z,2018-01-01T02:00:00Z,0,1.4
CEMADEN,261100201U,PETROLANDIA,2018,367,367,0,17,2,2018-01-01T03:00:00Z,2018-07-11T00:00:00Z,0,2
CEMADEN,261110101A,Jose e Maria,2017,9006,9006,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:30:00Z,0,8.4
CEMADEN,261110101A,Jose e Maria,2018,8980,8980,0,365,12,2018-01-01T03:30:00Z,2019-01-01T02:30:00Z,0,12.6
CEMADEN,261110101A,Jose e Maria,2019,8451,8451,0,351,12,2019-01-01T03:30:00Z,2020-01-01T02:30:00Z,0,11
CEMADEN,261110101A,Jose e Maria,2020,7156,7156,0,337,12,2020-01-01T03:30:00Z,2021-01-01T02:30:00Z,0,14.2
CEMADEN,261110101A,Jose e Maria,2021,9137,9137,0,365,12,2021-01-01T03:30:00Z,2022-01-01T02:30:00Z,0,19
CEMADEN,261110101A,Jose e Maria,2022,9151,9151,0,365,12,2022-01-01T03:30:00Z,2023-01-01T02:30:00Z,0,9.4
CEMADEN,261110101A,Jose e Maria,2023,8394,8394,0,358,12,2023-01-01T03:30:00Z,2023-12-31T19:30:00Z,0,10.8
CEMADEN,261110101A,Jose e Maria,2024,3751,3751,0,198,8,2024-01-01T11:30:00Z,2025-01-01T02:30:00Z,0,13.8
CEMADEN,261110101A,Jose e Maria,2025,6490,6490,0,263,9,2025-01-01T03:30:00Z,2025-09-20T14:30:00Z,0,7.6
CEMADEN,261110101C,PETROLINA,2017,4392,4392,0,168,11,2017-02-01T22:30:00Z,2018-01-01T02:00:00Z,0,4.4
CEMADEN,261110101C,PETROLINA,2018,7943,7943,0,365,12,2018-01-01T09:00:00Z,2019-01-01T02:00:00Z,0,9.8
CEMADEN,261110101C,PETROLINA,2019,8359,8359,0,351,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,16.2
CEMADEN,261110101C,PETROLINA,2020,8487,8487,0,345,12,2020-01-01T03:00:00Z,2020-12-12T05:00:00Z,0,13.4
CEMADEN,261110101C,PETROLINA,2021,2824,2824,0,119,8,2021-05-14T00:00:00Z,2021-12-14T05:00:00Z,0,14
CEMADEN,261110101C,PETROLINA,2022,5978,5978,0,237,8,2022-05-10T00:00:00Z,2023-01-01T02:00:00Z,0,12.4
CEMADEN,261110101C,PETROLINA,2023,8986,8986,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,16.4
CEMADEN,261110101C,PETROLINA,2024,8748,8748,0,349,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,14.2
CEMADEN,261110101C,PETROLINA,2025,9642,9642,0,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,15
CEMADEN,261110102A,Gercino Coelho,2017,9074,9074,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:40:00Z,0,11
CEMADEN,261110102A,Gercino Coelho,2018,8996,8996,0,365,12,2018-01-01T03:40:00Z,2019-01-01T02:40:00Z,0,15.4
CEMADEN,261110102A,Gercino Coelho,2019,8489,8489,0,351,12,2019-01-01T03:40:00Z,2020-01-01T02:40:00Z,0,12
CEMADEN,261110102A,Gercino Coelho,2020,4275,4275,0,176,7,2020-01-01T03:40:00Z,2020-07-06T14:50:00Z,0,11.6
CEMADEN,261110102A,Gercino Coelho,2021,7230,7230,0,293,10,2021-03-11T18:30:00Z,2022-01-01T02:40:00Z,0,18
CEMADEN,261110102A,Gercino Coelho,2022,7728,7728,0,335,12,2022-01-01T03:40:00Z,2023-01-01T02:40:00Z,0,15.8
CEMADEN,261110102A,Gercino Coelho,2023,8864,8864,0,362,12,2023-01-01T03:40:00Z,2024-01-01T02:50:00Z,0,10.8
CEMADEN,261110102A,Gercino Coelho,2024,7589,7589,0,321,12,2024-01-01T03:00:00Z,2025-01-01T02:40:00Z,0,19
CEMADEN,261110102A,Gercino Coelho,2025,9745,9745,0,365,12,2025-01-01T03:40:00Z,2025-12-31T23:40:00Z,0,14.8
CEMADEN,261110102C,PETROLINA 2,2018,5940,5940,0,327,12,2018-01-31T21:00:00Z,2018-12-31T21:00:00Z,0,14.8
CEMADEN,261110102C,PETROLINA 2,2019,3962,3962,0,344,12,2019-01-01T10:00:00Z,2019-12-31T22:00:00Z,0,0.4
CEMADEN,261110102C,PETROLINA 2,2020,3618,3618,0,329,12,2020-01-01T11:00:00Z,2020-12-31T19:00:00Z,0,1.6
CEMADEN,261110102C,PETROLINA 2,2021,226,226,0,23,1,2021-01-01T11:00:00Z,2021-01-23T15:00:00Z,0,0.2
CEMADEN,261110103A,Samu,2017,9090,9090,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:50:00Z,0,8.2
CEMADEN,261110103A,Samu,2018,8974,8974,0,365,12,2018-01-01T03:50:00Z,2019-01-01T02:50:00Z,0,16
CEMADEN,261110103A,Samu,2019,8470,8470,0,351,12,2019-01-01T03:50:00Z,2020-01-01T02:50:00Z,0,12.4
CEMADEN,261110103A,Samu,2020,7985,7985,0,348,12,2020-01-01T03:50:00Z,2021-01-01T02:50:00Z,0,14.8
CEMADEN,261110103A,Samu,2021,9131,9131,0,365,12,2021-01-01T03:50:00Z,2022-01-01T02:50:00Z,0,16.6
CEMADEN,261110103A,Samu,2022,9095,9095,0,365,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,18.2
CEMADEN,261110103A,Samu,2023,5059,5059,0,225,8,2023-01-01T03:50:00Z,2023-08-29T14:50:00Z,0,12.8
CEMADEN,261110103A,Samu,2024,3433,3433,0,140,5,2024-08-14T18:40:00Z,2025-01-01T02:50:00Z,0,9
CEMADEN,261110103A,Samu,2025,9741,9741,0,365,12,2025-01-01T03:50:00Z,2025-12-31T23:50:00Z,0,17.8
CEMADEN,261110103C,PETROLINA 3,2017,3349,3349,0,98,10,2017-01-01T22:10:00Z,2017-10-16T12:00:00Z,0,12.2
CEMADEN,261110103C,PETROLINA 3,2018,8468,8468,0,346,12,2018-01-18T11:00:00Z,2019-01-01T02:00:00Z,0,18
CEMADEN,261110103C,PETROLINA 3,2019,8463,8463,0,358,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,14.4
CEMADEN,261110103C,PETROLINA 3,2020,7504,7504,0,339,12,2020-01-01T03:00:00Z,2020-12-30T19:00:00Z,0,10.8
CEMADEN,261110103C,PETROLINA 3,2021,1714,1714,0,290,11,2021-01-01T11:00:00Z,2021-11-27T18:00:00Z,0,2.2
CEMADEN,261110103C,PETROLINA 3,2022,2433,2433,0,101,6,2022-06-14T18:10:00Z,2023-01-01T02:00:00Z,0,15.6
CEMADEN,261110103C,PETROLINA 3,2023,4209,4209,0,179,8,2023-01-01T03:00:00Z,2023-09-10T03:00:00Z,0,8.6
CEMADEN,261110103C,PETROLINA 3,2024,2735,2735,0,119,5,2024-08-13T18:00:00Z,2025-01-01T02:00:00Z,0,12.4
CEMADEN,261110103C,PETROLINA 3,2025,4439,4439,0,210,11,2025-01-01T03:00:00Z,2025-12-01T19:00:00Z,0,3.6
CEMADEN,261110104A,Jardim Sao Paulo,2017,8976,8976,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,6
CEMADEN,261110104A,Jardim Sao Paulo,2018,8976,8976,0,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,15
CEMADEN,261110104A,Jardim Sao Paulo,2019,8438,8438,0,351,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,6.6
CEMADEN,261110104A,Jardim Sao Paulo,2020,5750,5750,0,266,11,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,11.6
CEMADEN,261110104A,Jardim Sao Paulo,2021,9097,9097,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,16.8
CEMADEN,261110104A,Jardim Sao Paulo,2022,9083,9083,0,365,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,19.2
CEMADEN,261110104A,Jardim Sao Paulo,2023,8958,8958,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,9.6
CEMADEN,261110104A,Jardim Sao Paulo,2024,7624,7624,0,314,12,2024-01-01T03:00:00Z,2024-12-20T21:00:00Z,0,21
CEMADEN,261110104A,Jardim Sao Paulo,2025,4974,4974,0,217,10,2025-01-01T04:00:00Z,2025-12-31T23:00:00Z,0,13
CEMADEN,261110105A,RAJADA - APAC,2018,7456,7456,0,305,10,2018-03-01T18:00:00Z,2019-01-01T02:00:00Z,0,15.78
CEMADEN,261110105A,RAJADA - APAC,2019,8376,8376,0,343,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,17.07
CEMADEN,261110105A,RAJADA - APAC,2020,8545,8545,0,359,12,2020-01-01T03:00:00Z,2021-01-01T02:30:00Z,0,19.55
CEMADEN,261110105A,RAJADA - APAC,2021,702,702,0,50,6,2021-01-01T03:00:00Z,2021-12-12T09:00:00Z,0,25.11
CEMADEN,261110105A,RAJADA - APAC,2023,11,11,0,2,2,2023-03-02T12:40:00Z,2023-04-13T20:40:00Z,0,3.74
CEMADEN,261110105A,RAJADA - APAC,2024,7877,7877,0,316,11,2024-02-20T17:50:00Z,2025-01-01T02:00:00Z,0,16.64
CEMADEN,261110105A,RAJADA - APAC,2025,7783,7783,0,294,10,2025-01-01T03:00:00Z,2025-10-21T19:50:00Z,0,13.01
CEMADEN,261110106A,URUÃS - APAC,2018,4742,4742,0,196,7,2018-06-19T17:10:00Z,2019-01-01T02:10:00Z,0,8.12
CEMADEN,261110106A,URUÃS - APAC,2019,7813,7813,0,322,12,2019-01-01T03:10:00Z,2019-12-10T03:10:00Z,0,13.42
CEMADEN,261110106A,URUÃS - APAC,2020,648,648,0,87,4,2020-01-08T13:40:00Z,2020-04-20T17:10:00Z,0,1.77
CEMADEN,261110106A,URUÃS - APAC,2021,28,28,0,2,1,2021-08-26T13:50:00Z,2021-08-27T17:00:00Z,0,0.39
CEMADEN,261110106A,URUÃS - APAC,2024,6787,6787,0,277,11,2024-02-20T19:10:00Z,2025-01-01T02:00:00Z,0,23.59
CEMADEN,261110106A,URUÃS - APAC,2025,9232,9232,0,353,12,2025-01-01T03:00:00Z,2025-12-30T22:00:00Z,0,8.73
CEMADEN,261120001A,Centro,2017,11103,11103,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,13.2
CEMADEN,261120001A,Centro,2018,9221,9221,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,12.8
CEMADEN,261120001A,Centro,2019,9085,9085,0,360,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,15.8
CEMADEN,261120001A,Centro,2020,9429,9429,0,366,12,2020-01-01T03:20:00Z,2021-01-01T02:20:00Z,0,13.6
CEMADEN,261120001A,Centro,2021,9336,9336,0,365,12,2021-01-01T03:20:00Z,2022-01-01T02:20:00Z,0,11.2
CEMADEN,261120001A,Centro,2022,10027,10027,0,365,12,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,13.4
CEMADEN,261120001A,Centro,2023,9842,9842,0,364,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,21.4
CEMADEN,261120001A,Centro,2024,9990,9990,0,366,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,20
CEMADEN,261120001A,Centro,2025,10957,10957,0,365,12,2025-01-01T03:20:00Z,2025-12-31T23:20:00Z,0,22.6
CEMADEN,261120002A,POCAO - APAC,2017,200,200,0,9,1,2017-12-23T06:00:00Z,2018-01-01T02:30:00Z,0,12.4
CEMADEN,261120002A,POCAO - APAC,2018,1314,1314,0,56,2,2018-01-01T04:30:00Z,2018-02-25T16:00:00Z,0,11.99
CEMADEN,261120002A,POCAO - APAC,2019,1,1,0,1,1,2019-05-21T13:50:00Z,2019-05-21T13:50:00Z,0.2,0.2
CEMADEN,261120002A,POCAO - APAC,2020,52,52,0,6,1,2020-07-21T09:40:00Z,2020-07-26T18:40:00Z,0,5.8
CEMADEN,261120002A,POCAO - APAC,2022,2,2,0,1,1,2022-12-16T10:20:00Z,2022-12-16T13:10:00Z,0,0
CEMADEN,261120002A,POCAO - APAC,2023,3,3,0,1,1,2023-07-25T16:00:00Z,2023-07-25T19:10:00Z,0,0.8
CEMADEN,261130901A,Vila São José,2017,12271,12271,0,351,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,9.8
CEMADEN,261130901A,Vila São José,2018,9510,9510,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,8.2
CEMADEN,261130901A,Vila São José,2019,9327,9327,0,361,12,2019-01-01T03:10:00Z,2020-01-01T02:10:00Z,0,11.4
CEMADEN,261130901A,Vila São José,2020,4712,4712,0,186,7,2020-01-01T03:10:00Z,2020-07-05T19:50:00Z,0,14.8
CEMADEN,261130901A,Vila São José,2021,7736,7736,0,290,10,2021-03-08T11:50:00Z,2022-01-01T02:10:00Z,0,10.8
CEMADEN,261130901A,Vila São José,2022,9427,9427,0,339,12,2022-01-01T03:10:00Z,2023-01-01T02:40:00Z,0,14
CEMADEN,261130901A,Vila São José,2023,10012,10012,0,365,12,2023-01-01T03:10:00Z,2024-01-01T02:00:00Z,0,6.6
CEMADEN,261130901A,Vila São José,2024,7187,7187,0,339,12,2024-01-01T03:00:00Z,2025-01-01T02:10:00Z,0,14.8
CEMADEN,261130901A,Vila São José,2025,10294,10294,0,360,12,2025-01-01T03:10:00Z,2025-12-31T23:10:00Z,0,7.6
CEMADEN,261130902A,POMBOS - APAC,2017,632,632,0,38,2,2017-11-24T09:30:00Z,2017-12-31T22:20:00Z,0,5.51
CEMADEN,261130902A,POMBOS - APAC,2018,8731,8731,0,364,12,2018-01-01T07:30:00Z,2019-01-01T02:20:00Z,0,13.63
CEMADEN,261130902A,POMBOS - APAC,2019,9416,9416,0,345,12,2019-01-01T03:20:00Z,2019-12-24T11:30:00Z,0,8.74
CEMADEN,261130902A,POMBOS - APAC,2020,8960,8960,0,332,12,2020-01-23T12:10:00Z,2021-01-01T02:20:00Z,0,17.28
CEMADEN,261130902A,POMBOS - APAC,2021,769,769,0,43,4,2021-01-01T03:20:00Z,2021-08-04T18:10:00Z,0,4.53
CEMADEN,261140801A,Centro,2017,10077,10077,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,6.9
CEMADEN,261140801A,Centro,2018,2935,2935,0,120,4,2018-01-01T03:20:00Z,2018-04-30T23:20:00Z,0,3.15
CEMADEN,261140801A,Residencial Primavera,2018,6598,6598,0,246,9,2018-05-01T00:20:00Z,2019-01-01T02:20:00Z,0,8.94
CEMADEN,261140801A,Residencial Primavera,2019,10703,10703,0,353,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,14.92
CEMADEN,261140801A,Residencial Primavera,2020,8862,8862,0,366,12,2020-01-01T03:20:00Z,2021-01-01T02:20:00Z,0,7.7
CEMADEN,261140801A,Residencial Primavera,2021,8412,8412,0,362,12,2021-01-01T03:20:00Z,2022-01-01T02:20:00Z,0,0.2
CEMADEN,261140801A,Residencial Primavera,2022,4416,4416,0,182,7,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,15.02
CEMADEN,261140801A,Residencial Primavera,2023,7404,7404,0,323,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,12.21
CEMADEN,261140801A,Residencial Primavera,2024,7157,7157,0,335,12,2024-01-01T03:20:00Z,2024-12-31T03:20:00Z,0,4.92
CEMADEN,261140801A,Residencial Primavera,2025,4881,4881,0,312,12,2025-01-03T11:40:00Z,2025-12-31T23:20:00Z,0,75.32
CEMADEN,261140802A,PRIMAVERA - APAC,2017,905,905,0,37,2,2017-11-25T03:20:00Z,2018-01-01T02:10:00Z,0,5.12
CEMADEN,261140802A,PRIMAVERA - APAC,2018,10380,10380,0,365,12,2018-01-01T04:10:00Z,2019-01-01T02:10:00Z,0,17.89
CEMADEN,261140802A,PRIMAVERA - APAC,2019,7146,7146,0,266,10,2019-01-01T03:10:00Z,2020-01-01T02:10:00Z,0,18.93
CEMADEN,261140802A,PRIMAVERA - APAC,2020,9888,9888,0,355,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,17.69
CEMADEN,261140802A,PRIMAVERA - APAC,2021,1223,1223,0,46,4,2021-01-01T03:10:00Z,2021-09-30T19:00:00Z,0,5.51
CEMADEN,261150701A,Centro,2017,14331,14331,0,362,12,2017-01-01T03:00:00Z,2018-01-01T02:50:00Z,0,9.57
CEMADEN,261150701A,Centro,2018,10050,10050,0,365,12,2018-01-01T03:50:00Z,2019-01-01T02:50:00Z,0,9.77
CEMADEN,261150701A,Centro,2019,9678,9678,0,354,12,2019-01-01T03:50:00Z,2020-01-01T02:50:00Z,0,9.97
CEMADEN,261150701A,Centro,2020,10083,10083,0,366,12,2020-01-01T03:50:00Z,2021-01-01T02:50:00Z,0,14.48
CEMADEN,261150701A,Centro,2021,10475,10475,0,365,12,2021-01-01T03:10:00Z,2022-01-01T02:50:00Z,0,7.52
CEMADEN,261150701A,Centro,2022,11014,11014,0,365,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,12.4
CEMADEN,261150701A,Centro,2023,10662,10662,0,365,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,16.66
CEMADEN,261150701A,Centro,2024,10403,10403,0,366,12,2024-01-01T03:50:00Z,2025-01-01T02:50:00Z,0,17.08
CEMADEN,261150701A,Centro,2025,9355,9355,0,342,12,2025-01-01T03:50:00Z,2025-12-31T23:50:00Z,0,14.69
CEMADEN,261150702A,Vila Nova,2017,16966,16966,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,11.19
CEMADEN,261150702A,Vila Nova,2018,10104,10104,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,7.91
CEMADEN,261150702A,Vila Nova,2019,6554,6554,0,251,11,2019-01-01T03:40:00Z,2020-01-01T02:20:00Z,0,5.9
CEMADEN,261150702A,Vila Nova,2020,10063,10063,0,366,12,2020-01-01T03:20:00Z,2021-01-01T02:40:00Z,0,18.93
CEMADEN,261150702A,Vila Nova,2021,10309,10309,0,360,12,2021-01-01T03:20:00Z,2022-01-01T02:20:00Z,0,10.58
CEMADEN,261150702A,Vila Nova,2022,10760,10760,0,361,12,2022-01-01T03:20:00Z,2023-01-01T02:20:00Z,0,16.68
CEMADEN,261150702A,Vila Nova,2023,8981,8981,0,347,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,8.98
CEMADEN,261150702A,Vila Nova,2024,10219,10219,0,366,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,14.92
CEMADEN,261150702A,Vila Nova,2025,7559,7559,0,336,12,2025-01-01T03:20:00Z,2025-12-31T11:20:00Z,0,8.13
CEMADEN,261150703A,Cruzeiro do Congo,2017,13545,13545,0,362,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,5.71
CEMADEN,261150703A,Cruzeiro do Congo,2018,6268,6268,0,216,8,2018-01-01T03:10:00Z,2018-08-07T12:10:00Z,0,11.18
CEMADEN,261150704A,QUIPAPA - APAC,2019,6007,6007,0,214,8,2019-05-21T15:00:00Z,2020-01-01T02:20:00Z,0,2.76
CEMADEN,261150704A,QUIPAPA - APAC,2020,9918,9918,0,353,12,2020-01-01T03:20:00Z,2020-12-19T02:20:00Z,0,17.48
CEMADEN,261150704A,QUIPAPA - APAC,2021,4304,4304,0,168,6,2021-07-17T13:50:00Z,2022-01-01T02:00:00Z,0,6.91
CEMADEN,261150704A,QUIPAPA - APAC,2022,1192,1192,0,50,3,2022-01-01T03:00:00Z,2022-03-25T15:30:00Z,0,7.71
CEMADEN,261153301A,QUIXABA - APAC,2018,8876,8876,0,349,12,2018-01-17T18:20:00Z,2019-01-01T02:50:00Z,0,22.94
CEMADEN,261153301A,QUIXABA - APAC,2019,7922,7922,0,322,12,2019-01-01T03:50:00Z,2019-12-21T18:50:00Z,0,16.63
CEMADEN,261153301A,QUIXABA - APAC,2020,3,3,0,2,1,2020-01-01T15:30:00Z,2020-01-09T10:50:00Z,0.2,0.2
CEMADEN,261153301A,QUIXABA - APAC,2023,2926,2926,0,123,5,2023-08-31T14:00:00Z,2023-12-31T18:50:00Z,0,11.21
CEMADEN,261153301A,QUIXABA - APAC,2024,6598,6598,0,262,10,2024-01-01T05:50:00Z,2025-01-01T02:50:00Z,0,21.02
CEMADEN,261153301A,QUIXABA - APAC,2025,10222,10222,0,365,12,2025-01-01T03:50:00Z,2025-12-31T23:10:00Z,0,10.78
CEMADEN,261160601A,Varzea,2017,13646,13646,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,12.4
CEMADEN,261160601A,Varzea,2018,8370,8370,0,285,10,2018-01-01T03:10:00Z,2018-10-13T02:10:00Z,0,19.55
CEMADEN,261160601A,Varzea,2019,5193,5193,0,186,7,2019-06-08T16:20:00Z,2020-01-01T02:10:00Z,0,194.06
CEMADEN,261160601A,Varzea,2020,10397,10397,0,366,12,2020-01-01T03:10:00Z,2021-01-01T02:50:00Z,0,13.21
CEMADEN,261160601A,Varzea,2021,10665,10665,0,355,12,2021-01-01T03:10:00Z,2022-01-01T02:10:00Z,0,15.64
CEMADEN,261160601A,Varzea,2022,9475,9475,0,330,12,2022-01-01T03:10:00Z,2023-01-01T02:10:00Z,0,26.85
CEMADEN,261160601A,Varzea,2023,3355,3355,0,165,7,2023-01-01T03:10:00Z,2023-12-30T18:00:00Z,0,429.67
