"no_fonte_dados","dh_medicao","nu_iqar","nu_concentracao","st_situacao","cd_flag","ds_flag","st_situacao_iqar","no_item_monitorado","cd_normalizado","id_estacao","cod_estacao","no_estacao","nu_latitude","nu_longitude","st_estacao","id_municipio","no_municipio","sg_uf","ano","data","hora","dh_arredondado","data_fechada","hora_fechada"
"CPRH","2025-11-06 22:00:00.000",22,17.15,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-06,"22:00:00",2025-11-06 22:00:00,2025-11-06,"22:00:00"
"CPRH","2025-11-06 23:00:00.000",22,16.473,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-06,"23:00:00",2025-11-06 23:00:00,2025-11-06,"23:00:00"
"CPRH","2025-11-07 00:00:00.000",22,18.1,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"00:00:00",2025-11-07,2025-11-07,"00:00:00"
"CPRH","2025-11-07 01:00:00.000",22,12.349,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"01:00:00",2025-11-07 01:00:00,2025-11-07,"01:00:00"
"CPRH","2025-11-07 03:00:00.000",22,18.294,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"03:00:00",2025-11-07 03:00:00,2025-11-07,"03:00:00"
"CPRH","2025-11-07 04:00:00.000",22,16.168,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"04:00:00",2025-11-07 04:00:00,2025-11-07,"04:00:00"
"CPRH","2025-11-07 05:00:00.000",22,23.209,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"05:00:00",2025-11-07 05:00:00,2025-11-07,"05:00:00"
"CPRH","2025-11-07 06:00:00.000",22,28.415,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"06:00:00",2025-11-07 06:00:00,2025-11-07,"06:00:00"
"CPRH","2025-11-07 07:00:00.000",22,23.2,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"07:00:00",2025-11-07 07:00:00,2025-11-07,"07:00:00"
"CPRH","2025-11-07 08:00:00.000",22,37.267,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"08:00:00",2025-11-07 08:00:00,2025-11-07,"08:00:00"
"CPRH","2025-11-07 09:00:00.000",22,42.543,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"09:00:00",2025-11-07 09:00:00,2025-11-07,"09:00:00"
"CPRH","2025-11-07 10:00:00.000",22,30.898,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"10:00:00",2025-11-07 10:00:00,2025-11-07,"10:00:00"
"CPRH","2025-11-07 11:00:00.000",22,28.62,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-07,"11:00:00",2025-11-07 11:00:00,2025-11-07,"11:00:00"
"CPRH","2025-11-09 05:00:00.000",22,41.333,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-09,"05:00:00",2025-11-09 05:00:00,2025-11-09,"05:00:00"
"CPRH","2025-11-10 02:00:00.000",22,11.883,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-10,"02:00:00",2025-11-10 02:00:00,2025-11-10,"02:00:00"
"CPRH","2025-11-12 20:00:00.000",22,45.146,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-12,"20:00:00",2025-11-12 20:00:00,2025-11-12,"20:00:00"
"CPRH","2025-11-12 21:00:00.000",22,45.099,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-12,"21:00:00",2025-11-12 21:00:00,2025-11-12,"21:00:00"
"CPRH","2025-11-13 23:00:00.000",22,18.326,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-13,"23:00:00",2025-11-13 23:00:00,2025-11-13,"23:00:00"
"CPRH","2025-11-14 02:00:00.000",22,13.323,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-14,"02:00:00",2025-11-14 02:00:00,2025-11-14,"02:00:00"
"CPRH","2025-11-14 03:00:00.000",22,10.853,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-14,"03:00:00",2025-11-14 03:00:00,2025-11-14,"03:00:00"
"CPRH","2025-11-14 04:00:00.000",22,12.216,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-11-14,"04:00:00",2025-11-14 04:00:00,2025-11-14,"04:00:00"
"CPRH","2025-09-09 12:00:00.000",25,58.851,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-09,"12:00:00",2025-09-09 12:00:00,2025-09-09,"12:00:00"
"CPRH","2025-09-09 13:00:00.000",25,61.893,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-09,"13:00:00",2025-09-09 13:00:00,2025-09-09,"13:00:00"
"CPRH","2025-09-12 02:00:00.000",25,25.522,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"02:00:00",2025-09-12 02:00:00,2025-09-12,"02:00:00"
"CPRH","2025-09-12 03:00:00.000",25,19.611,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"03:00:00",2025-09-12 03:00:00,2025-09-12,"03:00:00"
"CPRH","2025-09-12 04:00:00.000",25,18.547,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"04:00:00",2025-09-12 04:00:00,2025-09-12,"04:00:00"
"CPRH","2025-09-12 05:00:00.000",25,19.98,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"05:00:00",2025-09-12 05:00:00,2025-09-12,"05:00:00"
"CPRH","2025-09-12 10:00:00.000",25,35.796,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"10:00:00",2025-09-12 10:00:00,2025-09-12,"10:00:00"
"CPRH","2025-09-12 11:00:00.000",25,38.707,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"11:00:00",2025-09-12 11:00:00,2025-09-12,"11:00:00"
"CPRH","2025-09-12 12:00:00.000",25,46.888,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"12:00:00",2025-09-12 12:00:00,2025-09-12,"12:00:00"
"CPRH","2025-09-12 18:00:00.000",25,47.076,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"18:00:00",2025-09-12 18:00:00,2025-09-12,"18:00:00"
"CPRH","2025-09-12 19:00:00.000",25,51.837,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"19:00:00",2025-09-12 19:00:00,2025-09-12,"19:00:00"
"CPRH","2025-09-12 20:00:00.000",25,47.93,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-12,"20:00:00",2025-09-12 20:00:00,2025-09-12,"20:00:00"
"CPRH","2025-09-13 01:00:00.000",25,8.023,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-13,"01:00:00",2025-09-13 01:00:00,2025-09-13,"01:00:00"
"CPRH","2025-09-13 02:00:00.000",25,18.13,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-13,"02:00:00",2025-09-13 02:00:00,2025-09-13,"02:00:00"
"CPRH","2025-09-13 03:00:00.000",25,11.072,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-13,"03:00:00",2025-09-13 03:00:00,2025-09-13,"03:00:00"
"CPRH","2025-09-13 04:00:00.000",25,16.093,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-13,"04:00:00",2025-09-13 04:00:00,2025-09-13,"04:00:00"
"CPRH","2025-09-16 21:00:00.000",25,31.043,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-16,"21:00:00",2025-09-16 21:00:00,2025-09-16,"21:00:00"
"CPRH","2025-09-16 22:00:00.000",25,29.213,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-16,"22:00:00",2025-09-16 22:00:00,2025-09-16,"22:00:00"
"CPRH","2025-09-16 23:00:00.000",25,23.955,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-16,"23:00:00",2025-09-16 23:00:00,2025-09-16,"23:00:00"
"CPRH","2025-09-17 00:00:00.000",25,25.239,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"00:00:00",2025-09-17,2025-09-17,"00:00:00"
"CPRH","2025-09-17 01:00:00.000",25,23.308,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"01:00:00",2025-09-17 01:00:00,2025-09-17,"01:00:00"
"CPRH","2025-09-17 02:00:00.000",25,21.54,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"02:00:00",2025-09-17 02:00:00,2025-09-17,"02:00:00"
"CPRH","2025-09-17 03:00:00.000",25,18.626,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"03:00:00",2025-09-17 03:00:00,2025-09-17,"03:00:00"
"CPRH","2025-09-17 04:00:00.000",25,20.562,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"04:00:00",2025-09-17 04:00:00,2025-09-17,"04:00:00"
"CPRH","2025-09-17 05:00:00.000",25,18.748,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"05:00:00",2025-09-17 05:00:00,2025-09-17,"05:00:00"
"CPRH","2025-09-17 06:00:00.000",25,21.765,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"06:00:00",2025-09-17 06:00:00,2025-09-17,"06:00:00"
"CPRH","2025-09-17 11:00:00.000",25,41.162,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"11:00:00",2025-09-17 11:00:00,2025-09-17,"11:00:00"
"CPRH","2025-09-17 12:00:00.000",25,43.146,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"12:00:00",2025-09-17 12:00:00,2025-09-17,"12:00:00"
"CPRH","2025-09-17 17:00:00.000",25,36.086,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"17:00:00",2025-09-17 17:00:00,2025-09-17,"17:00:00"
"CPRH","2025-09-17 20:00:00.000",25,32.413,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"20:00:00",2025-09-17 20:00:00,2025-09-17,"20:00:00"
"CPRH","2025-09-17 21:00:00.000",25,26.637,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"21:00:00",2025-09-17 21:00:00,2025-09-17,"21:00:00"
"CPRH","2025-09-17 22:00:00.000",25,28.882,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-17,"22:00:00",2025-09-17 22:00:00,2025-09-17,"22:00:00"
"CPRH","2025-09-18 00:00:00.000",25,20.591,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"00:00:00",2025-09-18,2025-09-18,"00:00:00"
"CPRH","2025-09-18 01:00:00.000",25,18.928,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"01:00:00",2025-09-18 01:00:00,2025-09-18,"01:00:00"
"CPRH","2025-09-18 02:00:00.000",25,14.861,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"02:00:00",2025-09-18 02:00:00,2025-09-18,"02:00:00"
"CPRH","2025-09-18 03:00:00.000",25,14.085,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"03:00:00",2025-09-18 03:00:00,2025-09-18,"03:00:00"
"CPRH","2025-09-18 04:00:00.000",25,16.318,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"04:00:00",2025-09-18 04:00:00,2025-09-18,"04:00:00"
"CPRH","2025-09-18 05:00:00.000",25,18.518,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"05:00:00",2025-09-18 05:00:00,2025-09-18,"05:00:00"
"CPRH","2025-09-18 06:00:00.000",25,17.382,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"06:00:00",2025-09-18 06:00:00,2025-09-18,"06:00:00"
"CPRH","2025-09-18 10:00:00.000",25,43.925,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"10:00:00",2025-09-18 10:00:00,2025-09-18,"10:00:00"
"CPRH","2025-09-18 12:00:00.000",25,49.736,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"12:00:00",2025-09-18 12:00:00,2025-09-18,"12:00:00"
"CPRH","2025-09-18 13:00:00.000",25,48.511,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"13:00:00",2025-09-18 13:00:00,2025-09-18,"13:00:00"
"CPRH","2025-09-18 14:00:00.000",25,39.205,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"14:00:00",2025-09-18 14:00:00,2025-09-18,"14:00:00"
"CPRH","2025-09-18 15:00:00.000",25,34.383,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"15:00:00",2025-09-18 15:00:00,2025-09-18,"15:00:00"
"CPRH","2025-09-18 16:00:00.000",25,37.256,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"16:00:00",2025-09-18 16:00:00,2025-09-18,"16:00:00"
"CPRH","2025-09-18 17:00:00.000",25,36.83,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"17:00:00",2025-09-18 17:00:00,2025-09-18,"17:00:00"
"CPRH","2025-09-18 18:00:00.000",25,39.672,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"18:00:00",2025-09-18 18:00:00,2025-09-18,"18:00:00"
"CPRH","2025-09-18 20:00:00.000",25,34.931,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"20:00:00",2025-09-18 20:00:00,2025-09-18,"20:00:00"
"CPRH","2025-09-18 21:00:00.000",25,29.356,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"21:00:00",2025-09-18 21:00:00,2025-09-18,"21:00:00"
"CPRH","2025-09-18 22:00:00.000",25,28.775,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-18,"22:00:00",2025-09-18 22:00:00,2025-09-18,"22:00:00"
"CPRH","2025-09-19 02:00:00.000",25,34.981,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"02:00:00",2025-09-19 02:00:00,2025-09-19,"02:00:00"
"CPRH","2025-09-19 03:00:00.000",25,18.663,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"03:00:00",2025-09-19 03:00:00,2025-09-19,"03:00:00"
"CPRH","2025-09-19 04:00:00.000",25,17.541,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"04:00:00",2025-09-19 04:00:00,2025-09-19,"04:00:00"
"CPRH","2025-09-19 05:00:00.000",25,15.702,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"05:00:00",2025-09-19 05:00:00,2025-09-19,"05:00:00"
"CPRH","2025-09-19 06:00:00.000",25,23.219,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"06:00:00",2025-09-19 06:00:00,2025-09-19,"06:00:00"
"CPRH","2025-09-19 13:00:00.000",25,31.879,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"13:00:00",2025-09-19 13:00:00,2025-09-19,"13:00:00"
"CPRH","2025-09-19 14:00:00.000",25,37.962,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"14:00:00",2025-09-19 14:00:00,2025-09-19,"14:00:00"
"CPRH","2025-09-19 15:00:00.000",25,20.504,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-19,"15:00:00",2025-09-19 15:00:00,2025-09-19,"15:00:00"
"CPRH","2025-09-23 21:00:00.000",25,42.961,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-23,"21:00:00",2025-09-23 21:00:00,2025-09-23,"21:00:00"
"CPRH","2025-09-23 22:00:00.000",25,36.936,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-23,"22:00:00",2025-09-23 22:00:00,2025-09-23,"22:00:00"
"CPRH","2025-09-23 23:00:00.000",25,32.814,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-23,"23:00:00",2025-09-23 23:00:00,2025-09-23,"23:00:00"
"CPRH","2025-09-24 00:00:00.000",25,24.976,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-24,"00:00:00",2025-09-24,2025-09-24,"00:00:00"
"CPRH","2025-09-24 01:00:00.000",25,24.222,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-24,"01:00:00",2025-09-24 01:00:00,2025-09-24,"01:00:00"
"CPRH","2025-09-25 13:00:00.000",25,31.847,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-25,"13:00:00",2025-09-25 13:00:00,2025-09-25,"13:00:00"
"CPRH","2025-09-25 14:00:00.000",25,41.899,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-09-25,"14:00:00",2025-09-25 14:00:00,2025-09-25,"14:00:00"
"CPRH","2025-10-13 16:00:00.000",25,54.802,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-10-13,"16:00:00",2025-10-13 16:00:00,2025-10-13,"16:00:00"
"CPRH","2025-10-13 17:00:00.000",25,43.898,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-10-13,"17:00:00",2025-10-13 17:00:00,2025-10-13,"17:00:00"
"CPRH","2025-10-18 20:00:00.000",25,30.883,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-10-18,"20:00:00",2025-10-18 20:00:00,2025-10-18,"20:00:00"
"CPRH","2025-10-18 21:00:00.000",25,24.676,"VA","V","Válido","VA","Material Particulado com diâmetro de até 10 μm","MP10",136673,"12","IPOJUCA",-8.398889,-35.063889,"O",2607208,"Ipojuca","PE",2025,2025-10-18,"21:00:00",2025-10-18 21:00:00,2025-10-18,"21:00:00"
