fonte_dados,cod_estacao,ano,n,minimo,p50,p95,p99,p999,maximo
CEMADEN,261420402A,2023,119,0,0,0.2,0.42,0.42,0.42
CEMADEN,261420402A,2024,114,0,0,1.0955,3.46500000000001,5.06146,5.24
CEMADEN,261430301A,2018,8654,0,0,0.2,1.77,8.59939999999995,13.43
CEMADEN,261430301A,2019,8546,0,0,0.2,1.37,7.32384999999997,21.02
CEMADEN,261430301A,2021,1981,0,0,0.39,3.15,11.5451999999997,68.6
CEMADEN,261430301A,2022,9541,0,0,0.39,2.36,9.66279999999984,13.65
CEMADEN,261430301A,2023,9204,0,0,0.2,1.57,7.38226000000028,16.22
CEMADEN,261430301A,2024,8796,0,0,0.2,1.77,7.74304999999999,19
CEMADEN,261430301A,2025,3832,0,0,0.59,3.30040000000001,10.1657399999997,19.55
CEMADEN,261440201A,2023,2918,0,0,0,0,0.235690000000036,10.58
CEMADEN,261440201A,2024,8542,0,0,0,0.2,1.27180000000015,5.35
CEMADEN,261440201A,2025,9423,0,0,0.39,1.96,9.11339999999986,12.6
CEMADEN,261450101A,2023,8005,0,0,0.39,1.18,4.13920000000002,7.12
CEMADEN,261450101A,2024,9524,0,0,0.2,1.18,5.41063000000015,9.58
CEMADEN,261450101A,2025,9774,0,0,0.39,1.18,4.13,7.34
CEMADEN,261460001A,2024,4211,0,0,0,0.39,2.1679,5.31
CEMADEN,261460001A,2025,5526,0,0,0.59,2.5125,8.22075000000021,17.9
CEMADEN,261460001C,2017,182,0,0,0,1.028,2.1638,2.2
CEMADEN,261460001C,2018,113,0,0,0,0,0.177600000000001,0.2
CEMADEN,261460001C,2022,188,0,0,0.330000000000001,2.626,3.28779999999999,3.4
CEMADEN,261470901A,2017,11267,0,0,0.2,0.8,2.94680000000008,6
CEMADEN,261470901A,2018,9386,0,0,0.2,1,5.52299999999996,11.4
CEMADEN,261470901A,2019,9150,0,0,0.2,0.8,5.17020000000011,11.2
CEMADEN,261470901A,2020,9451,0,0,0.2,1.6,8.2,14.6
CEMADEN,261470901A,2021,2090,0,0,0,0.6,3.58220000000001,6.4
CEMADEN,261470902A,2017,719,0,0,0,1.57,3.40922000000001,3.56
CEMADEN,261470902A,2018,8454,0,0,0.2,0.98,5.51,12.2
CEMADEN,261470902A,2019,7885,0,0,0.2,0.98,6.32204,18.93
CEMADEN,261470902A,2020,4556,0,0,0.2,1.18,7.18254999999983,12.81
CEMADEN,261470902A,2021,3700,0,0,0.2,0.79,6.3274199999999,15.98
CEMADEN,261470902A,2022,9209,0,0,0.42,1.77,7.02263999999977,11.59
CEMADEN,261470902A,2023,9551,0,0,0.2,0.98,6.06100000000057,17.69
CEMADEN,261470902A,2024,6644,0,0,0.39,2.16,7.78782999999999,14.69
CEMADEN,261470902A,2025,9760,0,0,0.39,0.98,4.25675999999999,9.97
CEMADEN,261470903A,2025,2967,0,0,0.2,0.4,1.2,2.4
CEMADEN,261470904A,2025,2959,0,0,0,0.4,0.816799999999967,3
CEMADEN,261480801A,2023,8223,0,0,0.39,1.18,9.71028000000031,19.96
CEMADEN,261480801A,2024,6684,0,0,0.2,1.18,4.92,13.84
CEMADEN,261480801A,2025,9843,0,0,0.39,1.18,4.57107999999986,16.42
CEMADEN,261480801C,2017,7758,0,0,0.2,0.8,3.24860000000008,10.8
CEMADEN,261480801C,2018,8661,0,0,0.2,1.2,7.74000000000015,20.6
CEMADEN,261480801C,2019,7429,0,0,0.6,1.4,4.11440000000002,14
CEMADEN,261480801C,2020,1928,0,0,0.6,3.8,14.9606000000002,17.4
CEMADEN,261480801C,2022,5528,0,0,0.8,2.2,9.17839999999996,24
CEMADEN,261480801C,2023,6169,0,0,0.6,1.2,4.26560000000027,15
CEMADEN,261480801C,2024,8924,0,0,0.6,1.6,6.2,14.6
CEMADEN,261480801C,2025,3148,0,0,0.2,1,4.65300000000007,11.6
CEMADEN,261485701A,2017,986,0,0,0.42,2.16,2.78354999999998,4.33
CEMADEN,261485701A,2018,10208,0,0,0.79,3.13600000000006,8.25168999999989,15.38
CEMADEN,261485701A,2019,10161,0,0,1.18,2.95,7.0984,12.98
CEMADEN,261485701A,2020,10326,0,0,0.98,2.95,7.64849999999984,18.93
CEMADEN,261485701A,2021,1734,0,0.2,1.37,2.50060000000001,4.58607000000001,4.92
CEMADEN,261485701A,2022,1945,0,0,0.42,1.38,2.76,3.94
CEMADEN,261485701A,2023,10507,0,0,1.18,3.15,7.60374000000013,20.4
CEMADEN,261485701A,2024,8907,0,0,0.79,2.36,4.72093999999999,10.45
CEMADEN,261485701A,2025,10644,0,0,0.98,2.75,6.77210999999999,10.57
CEMADEN,261485702A,2017,933,0,0,0.0799999999999955,1.18,2.5736,2.76
CEMADEN,261485702A,2018,9946,0,0,0.79,3.35,9.98155000000006,16.02
CEMADEN,261485702A,2019,9765,0,0,1.18,3.94,8.00912000000033,13.44
CEMADEN,261485702A,2020,9283,0,0,0.98,3.18600000000006,7.18438000000031,12.6
CEMADEN,261485702A,2021,10650,0,0,1.18,3.3451,7.57722000000013,14.95
CEMADEN,261485702A,2022,10937,0,0,1.57,4.33,10.57064,17.68
CEMADEN,261485702A,2023,9293,0,0,1.18,3.54,8.01736000000023,14.51
CEMADEN,261485702A,2024,9670,0,0,0.98,3.55,9.76191000000008,21.03
CEMADEN,261485702A,2025,10607,0,0,1.18,3.7286000000001,8.61668000000005,12.4
CEMADEN,261500301A,2023,8627,0,0,0.39,1.37,4.93317999999988,16.66
CEMADEN,261500301A,2024,8860,0,0,0.39,1.18,6.01409999999996,23.17
CEMADEN,261500301A,2025,8625,0,0,0.39,1.18,4.33,12.19
CEMADEN,261500301C,2018,2446,0,0,0.2,1.8,4.71099999999997,8.2
CEMADEN,261500301C,2019,1528,0,0,0.2,0.8,1.69459999999999,3.8
CEMADEN,261500301C,2020,1583,0,0,0.2,1,5.56719999999996,8.4
CEMADEN,261500301C,2021,1671,0,0,0.2,1,3.66599999999999,3.8
CEMADEN,261500301C,2022,5541,0,0,0.4,1.4,6.09200000000001,9.6
CEMADEN,261500301C,2025,3483,0,0,0,0.2,0.703600000000006,1.4
CEMADEN,261510201A,2019,2154,0,0,0,0,0.2,0.2
CEMADEN,261510201A,2020,6069,0,0,0.39,0.79,2.16,8.93
CEMADEN,261510201A,2021,4848,0,0,0.42,1.18,4.1996700000001,7.34
CEMADEN,261510201A,2022,2733,0,0,0.59,2.16,5.27812000000002,12.21
CEMADEN,261510201A,2023,10514,0,0,0.42,1.18,4.53486999999999,9.56
CEMADEN,261510201A,2024,10476,0,0,0.42,1.37,6.31049999999999,19.96
CEMADEN,261510201A,2025,10845,0,0,0.42,1.18,4.55964000000016,14.08
CEMADEN,261520101A,2018,907,0,0,0.729999999999986,2.94039999999999,6.88258000000021,10.57
CEMADEN,261520101A,2019,8530,0,0,0.2,1.57,6.91955999999984,10.37
CEMADEN,261520101A,2020,123,0,0,0.2,2.4124,145.85644,165.74
CEMADEN,261520101A,2021,1222,0,0,0.79,2.56,6.16961,6.71
CEMADEN,261520101A,2022,801,0,0,1.18,5.12,13.4040000000001,15.78
CEMADEN,261520101A,2023,139,0,0,1,2.50160000000001,4.13955999999999,4.33
CEMADEN,261520101A,2024,4325,0,0,0,1.18,7.09676,10.98
CEMADEN,261520101A,2025,9167,0,0,0.2,1.18,3.74,7.91
CEMADEN,261520101C,2018,6482,0,0,0,0.6,2.60760000000009,10
CEMADEN,261520101C,2019,1582,0,0,0,0.2,0.967600000000039,1.8
CEMADEN,261520101C,2024,3769,0,0,0,0.8,4.61759999999995,8.6
CEMADEN,261520101C,2025,627,0,0,1,4.748,10.3724000000001,12
CEMADEN,261520102A,2023,3501,0,0,0,0.2,3.35,12.61
CEMADEN,261520102A,2024,3593,0,0,0.2,2.16,6.1,7.11
CEMADEN,261520102A,2025,8138,0,0,0.2,1.37,7.27397000000005,18.77
CEMADEN,261530001A,2017,911,0,0,0,0.769999999999996,3.30930000000006,4.92
CEMADEN,261530001A,2018,9580,0,0,0.410499999999993,1.97,6.57420000000006,16.65
CEMADEN,261530001A,2019,9551,0,0,0.79,2.36,6.98450000000015,12.4
CEMADEN,261530001A,2020,8973,0,0,0.39,1.77,5.90756000000007,9.76
CEMADEN,261530001A,2021,5048,0,0,0.2,0.79,3.12227000000025,5.31
CEMADEN,261530001A,2022,59,0,0,0.2,0.42,0.42,0.42
CEMADEN,261530001A,2023,9873,0,0,0.42,1.96,4.92,15.78
CEMADEN,261530001A,2024,9644,0,0,0.39,1.38,5.45279999999999,12.28
CEMADEN,261530001A,2025,7880,0,0,0.79,2.95,6.49121,14.49
CEMADEN,261530002A,2017,940,0,0,0,0.315900000000003,1.13115000000008,3.15
CEMADEN,261530002A,2018,9590,0,0,0.42,2.16,7.04110000000001,11.59
CEMADEN,261530002A,2019,8920,0,0,0.79,2.71769999999991,6.49243,19.14
CEMADEN,261530002A,2020,9757,0,0,0.42,1.97,9.60368000000013,14.26
CEMADEN,261530002A,2021,3337,0,0,0.39,1.18,2.88280000000004,6.79
CEMADEN,261530002A,2022,1813,0,0,1.37,4.30719999999998,9.35488000000023,12.89
CEMADEN,261540901A,2017,571,0,0,0,0.39,0.95769999999998,1.18
CEMADEN,261540901A,2018,9251,0,0,0.2,1.18,7.765,22.52
CEMADEN,261540901A,2019,8586,0,0,0.39,1.18,6.7,9.96
CEMADEN,261540901A,2020,6322,0,0,0.2,0.98,3.61481000000003,4.92
CEMADEN,261540901A,2021,4570,0,0,0,0.42,5.87808999999984,228.47
CEMADEN,261540901A,2022,9662,0,0,0.39,1.57,4.73000999999997,10.37
CEMADEN,261540901A,2023,7531,0,0,0.2,1.967,7.61990000000004,14.26
CEMADEN,261540901A,2024,8009,0,0,0.2,1.57,6.68792000000005,17.28
CEMADEN,261540901A,2025,7802,0,0,0.39,1.18,4.64740999999977,16.85
CEMADEN,261550801A,2017,978,0,0,0,0.2,1.62531000000005,3.55
CEMADEN,261550801A,2018,9608,0,0,0.42,2.16,5.90393,12
CEMADEN,261550801A,2019,9477,0,0,0.59,2.01559999999996,7.00527999999988,12.2
CEMADEN,261550801A,2020,7335,0,0,0.39,1.18,3.28320000000003,10.57
CEMADEN,261550801A,2021,2950,0,0,0.39,0.98,2.17019999999999,2.76
CEMADEN,261550801A,2022,3944,0,0,0.2,1.18,4.95165999999992,14.94
CEMADEN,261550801A,2023,10224,0,0,0.79,2.36,6.45986000000001,10.37
CEMADEN,261550801A,2024,9219,0,0,0.39,1.57,5.81497999999971,12.61
CEMADEN,261550801A,2025,7796,0,0,0.98,2.75,6.91049999999999,14.07
CEMADEN,261560701A,2024,3278,0,0.2,1.97,4.8507,14.84873,36.92
CEMADEN,261560701A,2025,4584,0,0,0.42,1.77,3.75599000000017,7.18
CEMADEN,261560701U,2017,1483,0,0,0.2,1.2,4.41440000000002,5.6
CEMADEN,261560701U,2018,2921,0,0,0.4,2.2,9.48799999999974,13.6
CEMADEN,261560701U,2019,2191,0,0,0.6,2.6,6.84799999999996,8.8
CEMADEN,261560701U,2021,2759,0,0,0,0,0,0
CEMADEN,261560701U,2022,4747,0,0,0.2,0.907999999999993,6.80319999999992,9.8
CEMADEN,261560701U,2023,7137,0,0,0.2,0.8,7.51839999999975,43.6
CEMADEN,261560701U,2024,9365,0,0,0.4,2.2,7.98160000000025,17.6
CEMADEN,261560701U,2025,2759,0,0,0.4,3.36800000000003,8.93880000000026,14.4
CEMADEN,261570601A,2018,9071,0,0,0.39,2.16299999999999,10.1359000000002,18.32
CEMADEN,261570601A,2019,8110,0,0,0.59,2.56,9.11601999999992,14.7
CEMADEN,261570601A,2020,129,0,0,0,0.2,0.2,0.2
CEMADEN,261570601A,2021,2346,0,0,0.39,1.68000000000004,6.9031,8.55
CEMADEN,261570601A,2022,1043,0,0,2.76,9.41719999999994,15.34076,15.35
CEMADEN,261570601A,2023,8529,0,0,0.42,1.97,8.61791999999985,17.07
CEMADEN,261570601A,2024,9224,0,0,0.59,1.9677,9.51871000000001,17.27
CEMADEN,261570601A,2025,8483,0,0,0.59,2.16,10.9944,17.69
CEMADEN,261580501A,2020,1816,0,0,0.3925,0.98,5.78214999999998,686.47
CEMADEN,261580501A,2022,62,0,0,0,0.2,0.2,0.2
CEMADEN,261580501A,2023,529,0,0.2,0.79,1.91400000000001,16.5032799999995,28.51
CEMADEN,261580501A,2024,6305,0,0,0.42,0.98,7.44919999999998,120.01
CEMADEN,261580501A,2025,10190,0,0,0.42,1.37,5.71,12.81
CEMADEN,261580501C,2017,13428,0,0,0.4,0.8,3.54380000000019,12.2
CEMADEN,261580501C,2018,774,0,0,0.2,0.8,6.8454,7
CEMADEN,261580501C,2019,22,0,0,0,0,0,0
CEMADEN,261590401A,2023,7435,0,0,0.2,0.98,6.04393999999988,12.2
CEMADEN,261590401A,2024,7983,0,0,0.2,1.57,6.31818000000003,11.99
CEMADEN,261590401A,2025,6079,0,0,0.2,1.57,7.08361999999991,11.39
CEMADEN,261590401C,2017,3202,0,0,0,0.4,2,2.4
CEMADEN,261590401C,2018,7796,0,0,0.2,1.6,7.92299999999996,19.4
CEMADEN,261590401C,2019,7050,0,0,0,0.2,0.8,3.2
CEMADEN,261590401C,2020,4356,0,0,0,0,0,0
CEMADEN,261590401C,2021,3168,0,0,0,0,0,0
CEMADEN,261590401C,2022,2014,0,0,0,0.2,1.39740000000002,9.6
CEMADEN,261590401C,2023,1,0,0,0,0,0,0
CEMADEN,261590401C,2024,4627,0,0,0,0.4,3.07479999999996,13.2
CEMADEN,261590401C,2025,7346,0,0,0.2,1.4,6.6,12.6
CEMADEN,261600101C,2017,10893,0,0,0.2,1,4.30800000000018,13.6
CEMADEN,261600101C,2018,8723,0,0,0.2,1.15600000000013,6.45560000000005,15.8
CEMADEN,261600101C,2019,5851,0,0,0.2,0.8,8.03999999999942,16.6
CEMADEN,261600101C,2022,4522,0,0,0,0,0.4,1
CEMADEN,261600101C,2023,6780,0,0,0.2,0.8,4.2,6.8
CEMADEN,261600101C,2024,1149,0,0,0.2,3.104,13.6224000000001,14.8
CEMADEN,261610001A,2023,2208,0,0,0,0,0.358600000000024,4.62
CEMADEN,261610001A,2024,4359,0,0,0,0.39,2.9387799999999,4.78
CEMADEN,261610001A,2025,9065,0,0,0.2,1.83840000000011,8.10167999999996,15.33
CEMADEN,261618301A,2023,4312,0,0,0.2,0.59,2.49780000000006,7.71
CEMADEN,261618301A,2024,8206,0,0,0.39,1.57,8.68515000000001,32.1
CEMADEN,261618301A,2025,5587,0,0,0.2,0.79,2.16,2.75
CEMADEN,261618301C,2017,9612,0,0,0.2,0.6,2.47779999999984,4.6
CEMADEN,261618301C,2018,6915,0,0,0.2,1,4.41720000000005,8.2
CEMADEN,261618301C,2019,232,0,0,0,2.2,5.81460000000002,6.6
CEMADEN,261618301C,2022,694,0,0,0.2,1.8,3.04560000000001,3.6
CEMADEN,261618301C,2023,2328,0,0,0.2,0.4,1.46919999999991,2.2
CEMADEN,261618301C,2024,6387,0,0,0.2,1.2,5.92279999999992,13
CEMADEN,261618301C,2025,2855,0,0,0.4,1,2,2.2
CEMADEN,261630801A,2017,12026,0,0,0.39,1.38,4.91525000000007,9.75
CEMADEN,261630801A,2018,9753,0,0,0.59,2.45599999999991,6.49248,12.8
CEMADEN,261630801A,2019,9537,0,0,0.79,2.56,7.52856,12.2
CEMADEN,261630801A,2020,9601,0,0,0.39,1.97,6.17999999999993,17.07
CEMADEN,261630801A,2021,9780,0,0,0.39,1.38209999999999,4.96419999999991,13.23
CEMADEN,261630801A,2022,3273,0,0.2,1.96,4.38599999999995,9.02848000000003,11.29
CEMADEN,261630801A,2023,2881,0,0,0.42,2.00799999999997,5.54479999999997,7.13
CEMADEN,261630801A,2024,8951,0,0,0.39,1.77,5.37799999999945,8.95
CEMADEN,261630801A,2025,8674,0,0,0.59,2.17,9.34326999999999,15.77
CEMADEN,261630802A,2019,4261,0,0,0.79,2.02199999999995,7.28439999999977,13.05
CEMADEN,261630802A,2020,8706,0,0,0.59,2.16,8.38605000000001,14.95
CEMADEN,261630802A,2021,4859,0,0,0.39,0.98,3.37697999999997,5.41
CEMADEN,261630802A,2022,10341,0,0,0.79,2.56,7.73979999999992,15.39
CEMADEN,261630802A,2023,10150,0,0,0.59,1.77,4.92,9.35
CEMADEN,261630802A,2024,9353,0,0,0.59,2.16,8.92879999999954,12.81
CEMADEN,261630802A,2025,7877,0,0,0.79,2.36,6.1,12.6
CEMADEN,261640702A,2017,11429,0,0,0.39,1.37,4.24868000000002,10.78
CEMADEN,261640702A,2018,9441,0,0,0.2,1.38,4.3539999999998,6.69
CEMADEN,261640702A,2019,8429,0,0,0.59,1.77,5.73308000000005,12.82
CEMADEN,261640702A,2020,231,0,0,0,0.669999999999996,7.86170000000002,8.37
CEMADEN,261640702A,2021,7325,0,0,0.39,1.37,2.95,8.58
CEMADEN,261640702A,2022,8349,0,0,0.79,2.56,7.02736000000001,10.98
CEMADEN,261640702A,2023,10043,0,0,0.59,2.28019999999999,6.66522000000032,11.79
CEMADEN,261640702A,2024,9750,0,0,0.39,1.57,5.91506000000001,15.79
CEMADEN,261640702A,2025,8870,0,0,0.59,2.16,5.12,11.59
CEMADEN,261640703A,2017,10629,0,0,0.39,1.51679999999988,4.60067999999988,11.18
CEMADEN,261640703A,2018,8720,0,0,0,0,0,0
CEMADEN,261640703A,2019,8702,0,0,0.2,0.98,2.36,5.31
CEMADEN,261640703A,2020,8638,0,0,0,0.2,4.54416999999963,14.06
CEMADEN,261640703A,2021,9693,0,0,0.42,1.38,4.58851999999983,5.9
CEMADEN,261640703A,2022,5700,0,0,1.18,3.5401,8.73,10.8
CEMADEN,261640703A,2023,1045,0,0,0,0.515199999999991,3.08047999999985,3.35
CEMADEN,261640703A,2024,3252,0,0,0,0.42,1.37749,1.77
CEMADEN,261640703A,2025,9497,0,0,0.39,1.57,5.31,8.32
CEMADEN,261640704A,2017,12121,0,0,0.39,1.37,4.89599999999984,8.15
CEMADEN,261640704A,2018,9563,0,0,0.39,1.57,4.33,7.7
CEMADEN,261640704A,2019,9286,0,0,0.59,1.77,5.06300000000003,7.13
CEMADEN,261640704A,2020,9372,0,0,0.39,1.43509999999982,5.88111000000048,13.42
CEMADEN,261640704A,2021,9542,0,0,0.419499999999989,1.3759,4.13,16.99
CEMADEN,261640704A,2022,8091,0,0,0.79,2.56,8.73,250.5
CEMADEN,261640704A,2023,899,0,0,0,0.393999999999996,4.32453999999991,7.71
CEMADEN,261640704A,2024,3258,0,0,0,0.39,1.66976999999998,2.56
CEMADEN,261640704A,2025,10263,0,0,0.59,1.97,5.51,12.6
CEMADEN,261640705A,2017,717,0,0,0.59,1.97,3.82831999999999,4.53
CEMADEN,261640705A,2018,9263,0,0,0.79,2.56,7.25283999999989,11.38
CEMADEN,261640705A,2019,10012,0,0,0.79,2.16889999999999,5.30790999999992,8.94
CEMADEN,261640705A,2020,6819,0,0,0.42,1.33579999999994,3.18639999999996,6.93
CEMADEN,261640705A,2021,5925,0,0,0.98,2.17,7.40508000000001,13.43
CEMADEN,261640705A,2022,1070,0,0,0.79,2.68089999999998,5.41478000000006,5.9
CEMADEN,261650601A,2017,13246,0,0,0.79,2.16,6.1,10.67
CEMADEN,261650601A,2018,10196,0,0,0.59,2.16,5.93540000000008,9.4
CEMADEN,261650601A,2019,7739,0,0,0.98,2.36,6.85719999999983,16.46
CEMADEN,261650601A,2020,4965,0,0,0.42,1.57,3.74720000000001,7.36
CEMADEN,261650601A,2021,9802,0,0,0.79,2.76,8.52,39.02
CEMADEN,261650601A,2022,11257,0,0,1.18,3.15,7.82808000000019,15.36
CEMADEN,261650601A,2023,10544,0,0,0.98,2.87689999999995,8.20958000000032,19.54
CEMADEN,261650601A,2024,9896,0,0,0.79,1.97,5.94199999999983,24.46
CEMADEN,261650601A,2025,11033,0,0,0.79,2.36,5.51,9.36
CEMADEN,261650602A,2017,501,0,0,1.18,4.53,7.41,7.92
CEMADEN,261650602A,2018,10560,0,0,0.59,2.56,6.53646000000004,15.55
CEMADEN,261650602A,2019,10187,0,0,0.98,2.36,8.04374000000012,15.44
CEMADEN,261650602A,2020,7782,0,0,1.18,4.53759999999998,10.2138,18.31
CEMADEN,261650602A,2021,4696,0,0,0.59,1.97,5.09995000000017,6.69
CEMADEN,261650602A,2022,461,0,0,0.59,2.36,4.75940000000005,5.96
INMET,82753,2017,1095,0,0,0.829999999999996,9.81199999999999,59.9099999999982,81.1
INMET,82753,2018,1095,0,0,1.4,16.1779999999999,63.1607999999997,75
INMET,82753,2019,985,0,0,1.2,16.5839999999998,69.5951999999996,81.6
INMET,82753,2020,1079,0,0,2.30999999999999,18.0600000000001,40,121.4
INMET,82753,2021,774,0,0,1.33499999999999,15.181,73.8171999999999,76.6
INMET,82753,2023,2,0,0,0,0,0,0
INMET,82789,2017,608,0,0,7.4,20.2739999999999,43.5518000000004,51.2
INMET,82789,2018,166,0,0,13.85,30.66,34.169,34.4
INMET,82797,2017,1036,0,0,2.4,7.33000000000002,32.7559999999985,52
INMET,82797,2018,1036,0,0,1.8,9.2,67.0229999999982,76.2
INMET,82797,2019,942,0,0,3.98999999999999,11.318,20.9539999999998,26.6
INMET,82797,2020,693,0,0,4.8,19.3360000000002,77.9248,81.8
INMET,82797,2021,38,0,0,0,0.189000000000001,0.2889,0.3
INMET,82797,2023,4,0,0,0,0,0,0
INMET,82797,2025,182,0,0,0,0.219,0.381899999999999,0.4
INMET,82886,2017,899,0,0,0.8,5.61199999999999,24.8971999999995,41.6
INMET,82886,2018,745,0,0,0.559999999999991,15.9439999999999,43.9871999999998,48.6
INMET,82886,2019,690,0,0,1.2,12.798,23.8880000000003,29.4
INMET,82886,2020,628,0,0,4.13,19.6,58.7886000000009,70.2
INMET,82886,2021,628,0,0,3,19.898,62.2682000000002,64.4
INMET,82886,2022,593,0,0,4,21.432,117.7056,134.4
INMET,82886,2023,305,0,0,5.80000000000001,39.92,65.9584000000008,75.2
INMET,82890,2017,1003,0,0,3.96999999999999,12,22.3908000000002,23.8
INMET,82890,2018,1034,0,0,2.93499999999999,14.734,42.3657000000007,62.2
INMET,82890,2019,996,0,0,3,13.4599999999999,27.2499999999998,77
INMET,82890,2020,703,0,0,10,30.47,68.2608,75
INMET,82890,2021,468,0,0,5.59499999999999,23.924,62.2082000000003,69.4
INMET,82893,2017,586,0,0,9.8,27.075,52.5054999999999,53.5
INMET,82893,2018,582,0,0,5.56999999999996,16.914,29.6491999999999,33.6
INMET,82893,2019,562,0,0,6.8,18.692,31.4462999999999,32.4
INMET,82893,2020,54,0,0,3.37499999999999,8.492,10.2092,10.4
INMET,82900,2017,1090,0,0,11.4,29.1299999999997,60.3728000000003,72
INMET,82900,2018,1090,0,0,8.955,30.044,45.3995000000003,46.6
INMET,82900,2019,1003,0,0,11,29.384,77.5728000000007,107.7
INMET,82900,2020,686,0,0,11.35,29.43,68.4010000000003,72.1
INMET,82983,2017,1033,0,0,0,3,21.7504000000006,50
INMET,82983,2018,1032,0,0,0.6,8.73799999999999,26.2946000000002,41.4
INMET,82983,2019,1026,0,0,0,7.15,24.6649999999995,26.4
INMET,82983,2020,1059,0,0,0.8,15.968,42.3128000000001,49.6
INMET,82983,2021,778,0,0,0,5.20700000000002,53.6501999999997,59.4
INMET,A301,2017,8223,0,0,1.2,5.15599999999995,14.6668000000001,29.6
INMET,A301,2018,8292,0,0,0.8,4.21800000000003,15.2434000000019,29.2
INMET,A301,2019,8755,0,0,1.2,5.2,18.1967999999994,31.6
INMET,A301,2020,8776,0,0,0.8,4.4,15.1400000000009,41.8
INMET,A301,2021,7482,0,0,1.6,6.4,20.3190000000002,45.6
INMET,A307,2017,8760,0,0,0,0,4.49639999999999,18.4
INMET,A307,2018,6289,0,0,0,0.4,7.2816000000008,32
INMET,A307,2019,8760,0,0,0,0.4,5.8,24.6
INMET,A307,2020,8784,0,0,0,0.6,14.0868000000002,35
INMET,A307,2021,8760,0,0,0,0.8,14.1928,39.6
INMET,A307,2022,5328,0,0,0,0.8,10.0075999999997,26
INMET,A307,2023,5798,0,0,0,0.2,7.5684000000012,17.2
INMET,A307,2024,3407,0,0,0,0.2,3.83160000000007,9
INMET,A309,2017,8037,0,0,0.2,0.8,4.98559999999998,11.8
INMET,A309,2018,6600,0,0,0.2,1,6.2405999999999,14.8
INMET,A309,2019,7347,0,0,0.2,1.6,6.05399999999954,20
INMET,A309,2020,2900,0,0,0.4,4.80199999999995,19.129200000001,38.6
INMET,A309,2021,850,0,0,0,0.101999999999998,0.2,0.2
INMET,A309,2022,3766,0,0,0,1.4,15.847,36.6
INMET,A309,2023,8127,0,0,0.2,1.74799999999996,10,25.2
INMET,A309,2024,8250,0,0,0.2,1.8,10.7004000000001,22.8
INMET,A309,2025,7095,0,0,0.4,2.2,8.58119999999999,31.8
INMET,A322,2017,8264,0,0,0.8,2,5.89479999999967,11.6
INMET,A322,2018,7175,0,0,0.4,1.4,6.13040000000001,12.2
INMET,A322,2019,8760,0,0,0.4,1.6,4.8482,16.4
INMET,A322,2020,8784,0,0,0.6,2.2,13.1472000000009,45.8
INMET,A322,2021,5565,0,0,0.8,2.27199999999993,8.28719999999994,46
INMET,A322,2022,4955,0,0,1,4,12.4184000000001,25.6
INMET,A322,2023,7986,0,0,0.2,1.2,7.6,43.6
INMET,A328,2017,8722,0,0,0.2,1.4,5.05580000000009,33
INMET,A328,2018,6871,0,0,0,1,11.026,19.2
INMET,A328,2019,4416,0,0,0,0,0.2,0.2
INMET,A328,2020,628,0,0,0,0.2,1.09840000000004,1.6
INMET,A328,2021,3768,0,0,0,1,6.24660000000004,12.8
INMET,A328,2022,6806,0,0,0.2,1.8,9.67799999999988,15.2
INMET,A328,2023,7925,0,0,0.2,2,6.24560000000001,18.8
INMET,A328,2024,3255,0,0,0.4,2.4,6.2,13.6
INMET,A328,2025,2225,0,0,0,0.2,1,3.8
INMET,A329,2017,8712,0,0,0,0.4,4.05780000000013,25.4
INMET,A329,2018,8034,0,0,0,0.4,10.3867999999999,25.6
INMET,A329,2019,7489,0,0,0,0.6,7.40959999999977,46.8
INMET,A329,2020,8783,0,0,0,1,13.0436000000002,31.8
INMET,A329,2021,8251,0,0,0,0.6,9.6,20.4
INMET,A329,2022,3123,0,0,0,2.55599999999995,28.2532000000015,69.6
INMET,A329,2023,8759,0,0,0,0.6,13.1452000000001,34.8
INMET,A329,2024,8784,0,0,0,1.2,9.44340000000011,23.8
INMET,A329,2025,2157,0,0,0,2.6,21.2072000000002,31.8
INMET,A341,2017,4368,0,0,0,0.4,2.52659999999996,7.8
INMET,A341,2018,5432,0,0,0.2,1,3.16900000000042,12.4
INMET,A341,2019,7296,0,0,0.2,1.4,8.8,26.2
INMET,A341,2020,8784,0,0,0.4,1.03400000000001,4.64340000000011,8.8
INMET,A341,2021,595,0,0,0,0.6,1.04359999999997,1.4
INMET,A341,2022,3133,0,0,1.6,3.8,10.0679999999999,19
INMET,A341,2023,4495,0,0,0.8,2.2,4.30360000000019,16.6
INMET,A341,2024,3578,0,0,0,0.646000000000004,4.16139999999959,13.2
INMET,A341,2025,8754,0,0,1,2.8,7.29879999999976,25.8
INMET,A349,2017,8068,0,0,0,0.4,6.33299999999999,25.2
INMET,A349,2018,8013,0,0,0,0.6,10.1904000000002,30.2
INMET,A349,2019,3988,0,0,0,0,6.04679999999971,54.4
INMET,A349,2020,8784,0,0,0,1.8,13.9736000000004,66.4
INMET,A349,2021,8742,0,0,0,0.8,11.0518,46.8
INMET,A349,2022,7554,0,0,0,2,8.8,49.6
INMET,A349,2023,8760,0,0,0,0.8,7.68919999999998,22.2
INMET,A349,2024,3762,0,0,0.189999999999964,2.8,14.0868,28.4
INMET,A349,2025,8755,0,0,0,1,10.2395999999979,30
