fonte_dados,cod_estacao,ano,nome_estacao,tipo_estacao,periodicidade_fonte,intervalo_modal_min,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,maior_lacuna_sem_90,n_dias_acima_esperado,n_meses_algum_valor,n_meses_80pct_dias_90
CEMADEN,261000402A,2025,Japaranduba,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,287,233,224,217,205,0.786301369863014,0.638356164383562,0.613698630136986,0.594520547945206,0.561643835616438,68,121,12,7
CEMADEN,261000403A,2019,SANTO ANTÃNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,67,53,51,50,44,0.183561643835616,0.145205479452055,0.13972602739726,0.136986301369863,0.120547945205479,276,7,3,0
CEMADEN,261000403A,2020,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,360,352,341,298,1,0.983606557377049,0.961748633879781,0.931693989071038,0.814207650273224,3,156,12,11
CEMADEN,261000403A,2021,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,338,214,208,205,191,0.926027397260274,0.586301369863014,0.56986301369863,0.561643835616438,0.523287671232877,93,100,12,6
CEMADEN,261000403A,2022,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,27,14,14,13,13,0.073972602739726,0.0383561643835616,0.0383561643835616,0.0356164383561644,0.0356164383561644,237,12,3,0
CEMADEN,261000403A,2023,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,328,317,313,310,288,0.898630136986301,0.868493150684932,0.857534246575342,0.849315068493151,0.789041095890411,32,157,11,10
CEMADEN,261000403A,2024,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,341,328,324,322,314,0.931693989071038,0.896174863387978,0.885245901639344,0.879781420765027,0.85792349726776,24,107,12,10
CEMADEN,261000403A,2025,SANTO ANTÔNIO DOS PALMARES - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,362,356,352,1,0.994520547945205,0.991780821917808,0.975342465753425,0.964383561643836,2,172,12,12
CEMADEN,261000404A,2018,SERRO AZUL - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,2,0,0,0,0,0.00547945205479452,0,0,0,0,365,0,1,0
CEMADEN,261000404A,2019,SERRO AZUL - APAC,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,2,0,0,0,0,0.00547945205479452,0,0,0,0,365,0,1,0
CEMADEN,261010301A,2017,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,13,12,12,12,11,0.0356164383561644,0.0328767123287671,0.0328767123287671,0.0328767123287671,0.0301369863013699,353,2,1,0
CEMADEN,261010301A,2018,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,330,277,275,272,257,0.904109589041096,0.758904109589041,0.753424657534247,0.745205479452055,0.704109589041096,15,96,12,7
CEMADEN,261010301A,2019,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,348,319,315,309,298,0.953424657534246,0.873972602739726,0.863013698630137,0.846575342465753,0.816438356164383,11,124,12,9
CEMADEN,261010301A,2020,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,234,230,225,207,186,0.639344262295082,0.628415300546448,0.614754098360656,0.565573770491803,0.508196721311475,134,91,8,6
CEMADEN,261010301A,2021,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,359,235,232,227,206,0.983561643835616,0.643835616438356,0.635616438356164,0.621917808219178,0.564383561643836,85,109,12,7
CEMADEN,261010301A,2022,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,271,134,130,125,118,0.742465753424658,0.367123287671233,0.356164383561644,0.342465753424658,0.323287671232877,96,45,10,3
CEMADEN,261010301A,2023,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,343,338,337,335,317,0.93972602739726,0.926027397260274,0.923287671232877,0.917808219178082,0.868493150684932,24,129,12,10
CEMADEN,261010301A,2024,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,364,362,355,340,1,0.994535519125683,0.989071038251366,0.969945355191257,0.92896174863388,2,154,12,12
CEMADEN,261010301A,2025,PALMEIRINA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,357,351,333,1,0.991780821917808,0.978082191780822,0.961643835616438,0.912328767123288,1,143,12,12
CEMADEN,261010301U,2017,PALMEIRINA,PLUVIOMETRICA_AUTOMATICA,,10,144,MEDIA,FALSE,365,11,6,5,5,4,0.0301369863013699,0.0164383561643836,0.0136986301369863,0.0136986301369863,0.010958904109589,191,0,2,0
CEMADEN,261010301U,2018,PALMEIRINA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,84,76,76,75,74,0.23013698630137,0.208219178082192,0.208219178082192,0.205479452054795,0.202739726027397,120,29,6,1
CEMADEN,261010301U,2019,PALMEIRINA,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,102,101,101,101,101,0.279452054794521,0.276712328767123,0.276712328767123,0.276712328767123,0.276712328767123,264,41,4,3
CEMADEN,261010301U,2022,PALMEIRINA,PLUVIOMETRICA_AUTOMATICA,,10,144,BAIXA,TRUE,365,20,0,0,0,0,0.0547945205479452,0,0,0,0,365,0,1,0
CEMADEN,261020201A,2017,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,33,30,30,28,11,0.0904109589041096,0.0821917808219178,0.0821917808219178,0.0767123287671233,0.0301369863013699,334,4,2,1
CEMADEN,261020201A,2018,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,363,361,335,1,0.994520547945205,0.994520547945205,0.989041095890411,0.917808219178082,2,105,12,12
CEMADEN,261020201A,2019,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,333,320,318,317,308,0.912328767123288,0.876712328767123,0.871232876712329,0.868493150684932,0.843835616438356,21,103,12,9
CEMADEN,261020201A,2020,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,162,162,162,162,156,0.442622950819672,0.442622950819672,0.442622950819672,0.442622950819672,0.426229508196721,204,62,6,5
CEMADEN,261020201A,2021,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,141,92,91,91,89,0.386301369863014,0.252054794520548,0.249315068493151,0.249315068493151,0.243835616438356,225,28,5,2
CEMADEN,261020201A,2022,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,262,133,125,120,109,0.717808219178082,0.364383561643836,0.342465753424658,0.328767123287671,0.298630136986301,108,35,10,3
CEMADEN,261020201A,2023,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,360,358,347,1,0.997260273972603,0.986301369863014,0.980821917808219,0.950684931506849,1,133,12,12
CEMADEN,261020201A,2024,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,192,184,184,184,181,0.524590163934426,0.502732240437159,0.502732240437159,0.502732240437159,0.494535519125683,171,46,7,5
CEMADEN,261020201A,2025,PANELAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,365,364,359,1,1,1,0.997260273972603,0.983561643835616,1,137,12,12
CEMADEN,261030101A,2017,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,20,18,17,15,4,0.0547945205479452,0.0493150684931507,0.0465753424657534,0.0410958904109589,0.010958904109589,348,2,1,0
CEMADEN,261030101A,2018,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,358,348,335,281,1,0.980821917808219,0.953424657534246,0.917808219178082,0.76986301369863,7,113,12,10
CEMADEN,261030101A,2019,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,362,342,337,332,300,0.991780821917808,0.936986301369863,0.923287671232877,0.90958904109589,0.821917808219178,5,103,12,10
CEMADEN,261030101A,2020,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,323,297,266,213,1,0.882513661202186,0.811475409836066,0.726775956284153,0.581967213114754,16,111,12,7
CEMADEN,261030101A,2021,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,351,338,287,173,1,0.961643835616438,0.926027397260274,0.786301369863014,0.473972602739726,5,103,12,6
CEMADEN,261030101A,2022,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,140,136,131,120,109,0.383561643835616,0.372602739726027,0.358904109589041,0.328767123287671,0.298630136986301,227,26,6,3
CEMADEN,261030101A,2023,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,365,364,361,350,1,1,0.997260273972603,0.989041095890411,0.958904109589041,1,136,12,12
CEMADEN,261030101A,2024,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,290,282,282,279,274,0.792349726775956,0.770491803278689,0.770491803278689,0.762295081967213,0.748633879781421,47,93,12,7
CEMADEN,261030101A,2025,PARANATAMA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,345,307,303,297,284,0.945205479452055,0.841095890410959,0.83013698630137,0.813698630136986,0.778082191780822,22,111,12,9
CEMADEN,261040001A,2018,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,342,337,335,330,300,0.936986301369863,0.923287671232877,0.917808219178082,0.904109589041096,0.821917808219178,24,16,12,11
CEMADEN,261040001A,2019,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,329,295,288,287,272,0.901369863013699,0.808219178082192,0.789041095890411,0.786301369863014,0.745205479452055,31,54,12,8
CEMADEN,261040001A,2020,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,14,7,6,5,3,0.0382513661202186,0.0191256830601093,0.0163934426229508,0.0136612021857924,0.00819672131147541,355,1,1,0
CEMADEN,261040001A,2021,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,67,65,64,63,61,0.183561643835616,0.178082191780822,0.175342465753425,0.172602739726027,0.167123287671233,300,18,4,2
CEMADEN,261040001A,2022,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,356,351,346,325,0.994520547945205,0.975342465753425,0.961643835616438,0.947945205479452,0.89041095890411,4,70,12,11
CEMADEN,261040001A,2023,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,365,354,351,342,324,1,0.96986301369863,0.961643835616438,0.936986301369863,0.887671232876712,2,1,12,12
CEMADEN,261040001A,2024,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,304,280,275,270,259,0.830601092896175,0.765027322404372,0.751366120218579,0.737704918032787,0.707650273224044,55,14,12,7
CEMADEN,261040001A,2025,QUIXABA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,258,230,223,207,188,0.706849315068493,0.63013698630137,0.610958904109589,0.567123287671233,0.515068493150685,101,19,9,3
CEMADEN,261040001C,2017,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,201,173,172,168,166,0.550684931506849,0.473972602739726,0.471232876712329,0.46027397260274,0.454794520547945,40,45,12,3
CEMADEN,261040001C,2018,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,284,236,213,184,169,0.778082191780822,0.646575342465753,0.583561643835617,0.504109589041096,0.463013698630137,79,15,11,5
CEMADEN,261040001C,2019,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,309,48,16,10,6,0.846575342465753,0.131506849315068,0.0438356164383562,0.0273972602739726,0.0164383561643836,135,4,12,0
CEMADEN,261040001C,2020,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,188,33,20,11,8,0.513661202185792,0.0901639344262295,0.0546448087431694,0.0300546448087432,0.0218579234972678,189,5,7,0
CEMADEN,261040002A,2018,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,343,337,335,331,305,0.93972602739726,0.923287671232877,0.917808219178082,0.906849315068493,0.835616438356164,25,39,12,11
CEMADEN,261040002A,2019,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,346,330,328,326,308,0.947945205479452,0.904109589041096,0.898630136986301,0.893150684931507,0.843835616438356,12,36,12,9
CEMADEN,261040002A,2020,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,363,358,356,352,344,0.991803278688525,0.978142076502732,0.972677595628415,0.961748633879781,0.939890710382514,5,71,12,11
CEMADEN,261040002A,2021,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,365,27,21,21,21,21,0.073972602739726,0.0575342465753425,0.0575342465753425,0.0575342465753425,0.0575342465753425,224,3,2,0
CEMADEN,261040002A,2023,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,144,136,135,131,98,0.394520547945205,0.372602739726027,0.36986301369863,0.358904109589041,0.268493150684932,222,6,5,3
CEMADEN,261040002A,2024,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,287,269,268,266,262,0.784153005464481,0.734972677595629,0.73224043715847,0.726775956284153,0.715846994535519,47,48,12,7
CEMADEN,261040002A,2025,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,337,251,251,250,240,0.923287671232877,0.687671232876712,0.687671232876712,0.684931506849315,0.657534246575342,114,22,12,8
CEMADEN,261050901A,2017,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,365,16,16,16,16,13,0.0438356164383562,0.0438356164383562,0.0438356164383562,0.0438356164383562,0.0356164383561644,349,2,1,0
CEMADEN,261050901A,2018,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,363,361,349,1,0.997260273972603,0.994520547945205,0.989041095890411,0.956164383561644,1,98,12,12
CEMADEN,261050901A,2019,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,352,341,339,338,328,0.964383561643836,0.934246575342466,0.928767123287671,0.926027397260274,0.898630136986301,11,100,12,10
CEMADEN,261050901A,2020,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,254,204,204,201,199,0.693989071038251,0.557377049180328,0.557377049180328,0.549180327868853,0.543715846994536,163,68,10,6
CEMADEN,261050901A,2021,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,149,145,145,143,135,0.408219178082192,0.397260273972603,0.397260273972603,0.391780821917808,0.36986301369863,217,30,5,5
CEMADEN,261050901A,2022,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,360,359,358,350,1,0.986301369863014,0.983561643835616,0.980821917808219,0.958904109589041,2,131,12,12
CEMADEN,261050901A,2023,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,363,361,355,1,0.997260273972603,0.994520547945205,0.989041095890411,0.972602739726027,1,124,12,12
CEMADEN,261050901A,2024,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,337,312,311,307,299,0.920765027322404,0.852459016393443,0.849726775956284,0.83879781420765,0.816939890710383,31,83,12,9
CEMADEN,261050901A,2025,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,247,209,205,193,185,0.676712328767123,0.572602739726027,0.561643835616438,0.528767123287671,0.506849315068493,130,70,10,4
CEMADEN,261060801A,2017,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,365,21,15,14,13,7,0.0575342465753425,0.0410958904109589,0.0383561643835616,0.0356164383561644,0.0191780821917808,320,0,2,0
CEMADEN,261060801A,2018,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,273,238,238,238,229,0.747945205479452,0.652054794520548,0.652054794520548,0.652054794520548,0.627397260273973,83,88,11,7
CEMADEN,261060801A,2019,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,342,341,341,331,0.96986301369863,0.936986301369863,0.934246575342466,0.934246575342466,0.906849315068493,11,155,12,11
CEMADEN,261060801A,2020,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,362,358,357,354,347,0.989071038251366,0.978142076502732,0.975409836065574,0.967213114754098,0.948087431693989,7,145,12,11
CEMADEN,261060801A,2021,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,116,94,94,92,87,0.317808219178082,0.257534246575342,0.257534246575342,0.252054794520548,0.238356164383562,150,51,8,1
CEMADEN,261060802A,2017,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,MEDIA,FALSE,365,17,16,16,16,14,0.0465753424657534,0.0438356164383562,0.0438356164383562,0.0438356164383562,0.0383561643835616,349,3,1,0
CEMADEN,261060802A,2018,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,361,359,342,1,0.994520547945205,0.989041095890411,0.983561643835616,0.936986301369863,2,128,12,12
CEMADEN,261060802A,2019,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,345,334,330,329,317,0.945205479452055,0.915068493150685,0.904109589041096,0.901369863013699,0.868493150684932,11,137,12,10
CEMADEN,261060802A,2020,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,345,337,333,313,274,0.942622950819672,0.920765027322404,0.909836065573771,0.855191256830601,0.748633879781421,21,130,12,8
CEMADEN,261060802A,2021,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,194,138,124,109,86,0.531506849315069,0.378082191780822,0.33972602739726,0.298630136986301,0.235616438356164,169,53,8,1
CEMADEN,261060802A,2022,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,208,194,189,178,164,0.56986301369863,0.531506849315069,0.517808219178082,0.487671232876712,0.449315068493151,149,50,9,5
CEMADEN,261060802A,2023,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,365,364,363,361,350,1,0.997260273972603,0.994520547945205,0.989041095890411,0.958904109589041,2,24,12,12
CEMADEN,261060802A,2024,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,336,319,318,315,306,0.918032786885246,0.871584699453552,0.868852459016394,0.860655737704918,0.836065573770492,18,17,12,10
CEMADEN,261060802A,2025,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,265,264,264,264,259,0.726027397260274,0.723287671232877,0.723287671232877,0.723287671232877,0.70958904109589,101,84,9,8
CEMADEN,261070702A,2017,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,361,359,355,1,0.991780821917808,0.989041095890411,0.983561643835616,0.972602739726027,2,193,12,12
CEMADEN,261070702A,2018,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,360,359,353,202,1,0.986301369863014,0.983561643835616,0.967123287671233,0.553424657534247,2,114,12,12
CEMADEN,261070702A,2019,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,365,344,328,325,314,60,0.942465753424658,0.898630136986301,0.89041095890411,0.86027397260274,0.164383561643836,15,0,12,10
CEMADEN,261070702A,2020,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,356,350,345,331,1,0.972677595628415,0.956284153005464,0.942622950819672,0.904371584699454,2,86,12,12
CEMADEN,261070702A,2021,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,364,364,360,355,1,0.997260273972603,0.997260273972603,0.986301369863014,0.972602739726027,2,169,12,12
CEMADEN,261070702A,2022,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,341,336,334,316,0.994520547945205,0.934246575342466,0.920547945205479,0.915068493150685,0.865753424657534,6,130,12,10
CEMADEN,261070702A,2023,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,342,271,271,271,263,0.936986301369863,0.742465753424658,0.742465753424658,0.742465753424658,0.72054794520548,78,111,12,8
CEMADEN,261070702A,2024,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,366,364,364,363,356,1,0.994535519125683,0.994535519125683,0.991803278688525,0.972677595628415,2,143,12,12
CEMADEN,261070702A,2025,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,364,358,358,354,354,0.997260273972603,0.980821917808219,0.980821917808219,0.96986301369863,0.96986301369863,4,170,12,12
CEMADEN,261070703A,2017,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,358,358,357,354,349,0.980821917808219,0.980821917808219,0.978082191780822,0.96986301369863,0.956164383561644,7,170,12,11
CEMADEN,261070703A,2018,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,252,249,249,248,243,0.69041095890411,0.682191780821918,0.682191780821918,0.679452054794521,0.665753424657534,113,96,9,8
CEMADEN,261070703A,2019,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,354,335,333,328,318,0.96986301369863,0.917808219178082,0.912328767123288,0.898630136986301,0.871232876712329,11,121,12,10
CEMADEN,261070703A,2020,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,216,212,212,211,210,0.59016393442623,0.579234972677596,0.579234972677596,0.576502732240437,0.573770491803279,152,78,8,6
CEMADEN,261070703A,2021,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,359,359,358,356,0.994520547945205,0.983561643835616,0.983561643835616,0.980821917808219,0.975342465753425,3,147,12,12
CEMADEN,261070703A,2022,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,137,71,68,66,63,0.375342465753425,0.194520547945205,0.186301369863014,0.180821917808219,0.172602739726027,251,22,7,2
CEMADEN,261070703A,2023,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,9,0,0,0,0,0.0246575342465753,0,0,0,0,365,0,2,0
CEMADEN,261070703A,2024,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,74,64,61,61,60,0.202185792349727,0.174863387978142,0.166666666666667,0.166666666666667,0.163934426229508,156,27,7,0
CEMADEN,261070703A,2025,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,97,66,63,61,55,0.265753424657534,0.180821917808219,0.172602739726027,0.167123287671233,0.150684931506849,47,29,10,0
CEMADEN,261070704A,2017,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,363,363,361,359,1,0.994520547945205,0.994520547945205,0.989041095890411,0.983561643835616,2,185,12,12
CEMADEN,261070704A,2018,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,362,362,362,355,1,0.991780821917808,0.991780821917808,0.991780821917808,0.972602739726027,2,137,12,12
CEMADEN,261070704A,2019,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,349,316,312,309,302,0.956164383561644,0.865753424657534,0.854794520547945,0.846575342465753,0.827397260273973,23,131,12,9
CEMADEN,261070704A,2020,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,366,246,203,202,202,200,0.672131147540984,0.554644808743169,0.551912568306011,0.551912568306011,0.546448087431694,162,79,9,6
CEMADEN,261070704A,2021,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,363,359,358,357,356,0.994520547945205,0.983561643835616,0.980821917808219,0.978082191780822,0.975342465753425,6,157,12,12
CEMADEN,261070704A,2022,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,365,361,358,358,348,1,0.989041095890411,0.980821917808219,0.980821917808219,0.953424657534246,2,160,12,12
CEMADEN,261070704A,2023,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,BAIXA,TRUE,365,248,238,237,237,234,0.679452054794521,0.652054794520548,0.649315068493151,0.649315068493151,0.641095890410959,124,109,9,8
CEMADEN,261070704A,2024,Janga,PLUVIOMETRICA_AUTOMATICA,,60,24,ALTA,FALSE,366,187,22,8,5,3,0.510928961748634,0.0601092896174863,0.0218579234972678,0.0136612021857924,0.00819672131147541,172,2,7,0
