fonte_dados,cod_estacao,nome_estacao,ano,mes,n_esperado_dia,confianca_cadencia,cadencia_inconsistente,n_dias_calendario,n_dias_algum_valor,n_dias_75,n_dias_80,n_dias_90,n_dias_100,prop_algum_valor,prop_75,prop_80,prop_90,prop_100,n_dias_acima_esperado,mes_80pct_dias_90
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2023,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2023,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2023,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2023,11,24,BAIXA,TRUE,30,30,29,29,29,29,1,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,7,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2023,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,15,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,9,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,2,24,BAIXA,TRUE,29,29,27,27,27,27,1,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,20,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,17,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,19,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,18,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,24,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,23,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,13,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,9,24,BAIXA,TRUE,30,25,24,24,24,24,0.833333333333333,0.8,0.8,0.8,0.8,8,TRUE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,10,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,11,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160615G,COMPESA - Alto da Brasileira,2024,12,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,1,144,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,2,144,BAIXA,TRUE,28,28,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,3,144,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,4,144,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,5,144,BAIXA,TRUE,31,31,2,0,0,0,1,0.0645161290322581,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,6,144,BAIXA,TRUE,30,30,3,3,1,0,1,0.1,0.1,0.0333333333333333,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,7,144,BAIXA,TRUE,31,31,6,2,2,0,1,0.193548387096774,0.0645161290322581,0.0645161290322581,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,8,144,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,9,144,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,10,144,BAIXA,TRUE,31,31,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,11,144,BAIXA,TRUE,30,28,0,0,0,0,0.933333333333333,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2017,12,144,BAIXA,TRUE,31,24,0,0,0,0,0.774193548387097,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,1,24,ALTA,FALSE,31,27,0,0,0,0,0.870967741935484,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,2,24,ALTA,FALSE,28,27,3,2,2,1,0.964285714285714,0.107142857142857,0.0714285714285714,0.0714285714285714,0.0357142857142857,0,FALSE
CEMADEN,261160616A,Várzea,2018,3,24,ALTA,FALSE,31,31,1,1,1,0,1,0.032258064516129,0.032258064516129,0.032258064516129,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,4,24,ALTA,FALSE,30,28,11,6,2,2,0.933333333333333,0.366666666666667,0.2,0.0666666666666667,0.0666666666666667,2,FALSE
CEMADEN,261160616A,Várzea,2018,5,24,ALTA,FALSE,31,8,5,4,3,3,0.258064516129032,0.161290322580645,0.129032258064516,0.0967741935483871,0.0967741935483871,2,FALSE
CEMADEN,261160616A,Várzea,2018,6,24,ALTA,FALSE,30,25,15,8,3,3,0.833333333333333,0.5,0.266666666666667,0.1,0.1,1,FALSE
CEMADEN,261160616A,Várzea,2018,7,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,8,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,9,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,10,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,11,24,ALTA,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616A,Várzea,2018,12,24,ALTA,FALSE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,1,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,2,24,BAIXA,TRUE,28,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,3,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,4,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,5,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,6,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,7,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,8,24,BAIXA,TRUE,31,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,9,24,BAIXA,TRUE,30,0,0,0,0,0,0,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,10,24,BAIXA,TRUE,31,1,0,0,0,0,0.032258064516129,0,0,0,0,0,FALSE
CEMADEN,261160616G,REC5,2023,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,7,TRUE
CEMADEN,261160616G,REC5,2023,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,8,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,2,24,BAIXA,TRUE,29,29,27,27,27,27,1,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,16,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,15,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,15,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,15,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,23,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,19,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,14,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,9,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,9,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,10,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,4,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,3,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2024,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,5,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,11,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,14,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,18,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,12,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,18,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,22,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,25,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,19,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,9,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,13,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,10,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,11,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,3,TRUE
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha,2025,12,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,4,TRUE
CEMADEN,261160617A,Pina,2017,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,261160617A,Pina,2017,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,12,TRUE
CEMADEN,261160617A,Pina,2017,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,17,TRUE
CEMADEN,261160617A,Pina,2017,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,19,TRUE
CEMADEN,261160617A,Pina,2017,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,23,TRUE
CEMADEN,261160617A,Pina,2017,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,30,TRUE
CEMADEN,261160617A,Pina,2017,7,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,29,TRUE
CEMADEN,261160617A,Pina,2017,8,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,17,TRUE
CEMADEN,261160617A,Pina,2017,9,24,BAIXA,TRUE,30,30,30,30,29,27,1,1,1,0.966666666666667,0.9,12,TRUE
CEMADEN,261160617A,Pina,2017,10,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,9,TRUE
CEMADEN,261160617A,Pina,2017,11,24,BAIXA,TRUE,30,30,29,29,28,28,1,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,5,TRUE
CEMADEN,261160617A,Pina,2017,12,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,5,TRUE
CEMADEN,261160617A,Pina,2018,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,8,TRUE
CEMADEN,261160617A,Pina,2018,2,24,BAIXA,TRUE,28,28,28,28,28,27,1,1,1,1,0.964285714285714,10,TRUE
CEMADEN,261160617A,Pina,2018,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,16,TRUE
CEMADEN,261160617A,Pina,2018,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,24,TRUE
CEMADEN,261160617A,Pina,2018,5,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,21,TRUE
CEMADEN,261160617A,Pina,2018,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,18,TRUE
CEMADEN,261160617A,Pina,2018,7,24,BAIXA,TRUE,31,31,31,31,30,29,1,1,1,0.967741935483871,0.935483870967742,13,TRUE
CEMADEN,261160617A,Pina,2018,8,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,17,TRUE
CEMADEN,261160617A,Pina,2018,9,24,BAIXA,TRUE,30,30,29,29,29,28,1,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,11,TRUE
CEMADEN,261160617A,Pina,2018,10,24,BAIXA,TRUE,31,31,29,29,29,28,1,0.935483870967742,0.935483870967742,0.935483870967742,0.903225806451613,3,TRUE
CEMADEN,261160617A,Pina,2018,11,24,BAIXA,TRUE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,5,TRUE
CEMADEN,261160617A,Pina,2018,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,6,TRUE
CEMADEN,261160617A,Pina,2019,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,11,TRUE
CEMADEN,261160617A,Pina,2019,2,24,BAIXA,TRUE,28,28,27,26,26,25,1,0.964285714285714,0.928571428571429,0.928571428571429,0.892857142857143,7,TRUE
CEMADEN,261160617A,Pina,2019,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,12,TRUE
CEMADEN,261160617A,Pina,2019,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,18,TRUE
CEMADEN,261160617A,Pina,2019,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,261160617A,Pina,2019,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,18,TRUE
CEMADEN,261160617A,Pina,2019,7,24,BAIXA,TRUE,31,30,22,21,19,19,0.967741935483871,0.709677419354839,0.67741935483871,0.612903225806452,0.612903225806452,14,FALSE
CEMADEN,261160617A,Pina,2019,8,24,BAIXA,TRUE,31,30,28,28,28,27,0.967741935483871,0.903225806451613,0.903225806451613,0.903225806451613,0.870967741935484,21,TRUE
CEMADEN,261160617A,Pina,2019,9,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,12,TRUE
CEMADEN,261160617A,Pina,2019,10,24,BAIXA,TRUE,31,31,26,26,26,26,1,0.838709677419355,0.838709677419355,0.838709677419355,0.838709677419355,3,TRUE
CEMADEN,261160617A,Pina,2019,11,24,BAIXA,TRUE,30,23,20,19,19,18,0.766666666666667,0.666666666666667,0.633333333333333,0.633333333333333,0.6,1,FALSE
CEMADEN,261160617A,Pina,2019,12,24,BAIXA,TRUE,31,31,29,29,27,26,1,0.935483870967742,0.935483870967742,0.870967741935484,0.838709677419355,4,TRUE
CEMADEN,261160617A,Pina,2020,1,24,BAIXA,TRUE,31,31,29,29,29,28,1,0.935483870967742,0.935483870967742,0.935483870967742,0.903225806451613,2,TRUE
CEMADEN,261160617A,Pina,2020,2,24,BAIXA,TRUE,29,29,27,27,26,24,1,0.931034482758621,0.931034482758621,0.896551724137931,0.827586206896552,9,TRUE
CEMADEN,261160617A,Pina,2020,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,8,TRUE
CEMADEN,261160617A,Pina,2020,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,15,TRUE
CEMADEN,261160617A,Pina,2020,5,24,BAIXA,TRUE,31,31,29,28,28,27,1,0.935483870967742,0.903225806451613,0.903225806451613,0.870967741935484,18,TRUE
CEMADEN,261160617A,Pina,2020,6,24,BAIXA,TRUE,30,30,28,27,27,27,1,0.933333333333333,0.9,0.9,0.9,20,TRUE
CEMADEN,261160617A,Pina,2020,7,24,BAIXA,TRUE,31,31,30,29,29,27,1,0.967741935483871,0.935483870967742,0.935483870967742,0.870967741935484,15,TRUE
CEMADEN,261160617A,Pina,2020,8,24,BAIXA,TRUE,31,31,29,29,28,26,1,0.935483870967742,0.935483870967742,0.903225806451613,0.838709677419355,13,TRUE
CEMADEN,261160617A,Pina,2020,9,24,BAIXA,TRUE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,8,TRUE
CEMADEN,261160617A,Pina,2020,10,24,BAIXA,TRUE,31,31,30,30,30,28,1,0.967741935483871,0.967741935483871,0.967741935483871,0.903225806451613,6,TRUE
CEMADEN,261160617A,Pina,2020,11,24,BAIXA,TRUE,30,30,30,30,29,29,1,1,1,0.966666666666667,0.966666666666667,4,TRUE
CEMADEN,261160617A,Pina,2020,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,7,TRUE
CEMADEN,261160617A,Pina,2021,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,9,TRUE
CEMADEN,261160617A,Pina,2021,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,8,TRUE
CEMADEN,261160617A,Pina,2021,3,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,13,TRUE
CEMADEN,261160617A,Pina,2021,4,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,18,TRUE
CEMADEN,261160617A,Pina,2021,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,21,TRUE
CEMADEN,261160617A,Pina,2021,6,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,21,TRUE
CEMADEN,261160617A,Pina,2021,7,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,25,TRUE
CEMADEN,261160617A,Pina,2021,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,23,TRUE
CEMADEN,261160617A,Pina,2021,9,24,BAIXA,TRUE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,8,TRUE
CEMADEN,261160617A,Pina,2021,10,24,BAIXA,TRUE,31,31,30,30,27,20,1,0.967741935483871,0.967741935483871,0.870967741935484,0.645161290322581,5,TRUE
CEMADEN,261160617A,Pina,2021,11,24,BAIXA,TRUE,30,30,30,30,30,27,1,1,1,1,0.9,3,TRUE
CEMADEN,261160617A,Pina,2021,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,14,TRUE
CEMADEN,261160617A,Pina,2022,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,13,TRUE
CEMADEN,261160617A,Pina,2022,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,9,TRUE
CEMADEN,261160617A,Pina,2022,3,24,BAIXA,TRUE,31,31,31,31,31,28,1,1,1,1,0.903225806451613,17,TRUE
CEMADEN,261160617A,Pina,2022,4,24,BAIXA,TRUE,30,30,27,27,27,25,1,0.9,0.9,0.9,0.833333333333333,15,TRUE
CEMADEN,261160617A,Pina,2022,5,24,BAIXA,TRUE,31,31,31,31,31,29,1,1,1,1,0.935483870967742,23,TRUE
CEMADEN,261160617A,Pina,2022,6,24,BAIXA,TRUE,30,30,29,29,29,28,1,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,21,TRUE
CEMADEN,261160617A,Pina,2022,7,24,BAIXA,TRUE,31,31,30,30,30,30,1,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,24,TRUE
CEMADEN,261160617A,Pina,2022,8,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,14,TRUE
CEMADEN,261160617A,Pina,2022,9,24,BAIXA,TRUE,30,30,30,30,30,27,1,1,1,1,0.9,9,TRUE
CEMADEN,261160617A,Pina,2022,10,24,BAIXA,TRUE,31,31,28,28,28,27,1,0.903225806451613,0.903225806451613,0.903225806451613,0.870967741935484,6,TRUE
CEMADEN,261160617A,Pina,2022,11,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,12,TRUE
CEMADEN,261160617A,Pina,2022,12,24,BAIXA,TRUE,31,31,31,30,30,28,1,1,0.967741935483871,0.967741935483871,0.903225806451613,7,TRUE
CEMADEN,261160617A,Pina,2023,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,8,TRUE
CEMADEN,261160617A,Pina,2023,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,10,TRUE
CEMADEN,261160617A,Pina,2023,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,17,TRUE
CEMADEN,261160617A,Pina,2023,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,12,TRUE
CEMADEN,261160617A,Pina,2023,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,23,TRUE
CEMADEN,261160617A,Pina,2023,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,25,TRUE
CEMADEN,261160617A,Pina,2023,7,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,18,TRUE
CEMADEN,261160617A,Pina,2023,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,13,TRUE
CEMADEN,261160617A,Pina,2023,9,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,16,TRUE
CEMADEN,261160617A,Pina,2023,10,24,BAIXA,TRUE,31,31,31,30,30,30,1,1,0.967741935483871,0.967741935483871,0.967741935483871,8,TRUE
CEMADEN,261160617A,Pina,2023,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,6,TRUE
CEMADEN,261160617A,Pina,2023,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,261160617A,Pina,2024,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,6,TRUE
CEMADEN,261160617A,Pina,2024,2,24,BAIXA,TRUE,29,29,27,27,27,27,1,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,17,TRUE
CEMADEN,261160617A,Pina,2024,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,14,TRUE
CEMADEN,261160617A,Pina,2024,4,24,BAIXA,TRUE,30,26,18,18,18,18,0.866666666666667,0.6,0.6,0.6,0.6,10,FALSE
CEMADEN,261160617A,Pina,2024,5,24,BAIXA,TRUE,31,28,0,0,0,0,0.903225806451613,0,0,0,0,0,FALSE
CEMADEN,261160617A,Pina,2024,6,24,BAIXA,TRUE,30,30,0,0,0,0,1,0,0,0,0,0,FALSE
CEMADEN,261160617A,Pina,2024,7,24,BAIXA,TRUE,31,31,14,14,14,14,1,0.451612903225806,0.451612903225806,0.451612903225806,0.451612903225806,6,FALSE
CEMADEN,261160617A,Pina,2024,8,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,10,TRUE
CEMADEN,261160617A,Pina,2024,9,24,BAIXA,TRUE,30,30,30,30,30,29,1,1,1,1,0.966666666666667,9,TRUE
CEMADEN,261160617A,Pina,2024,10,24,BAIXA,TRUE,31,31,31,31,31,30,1,1,1,1,0.967741935483871,4,TRUE
CEMADEN,261160617A,Pina,2024,11,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,2,TRUE
CEMADEN,261160617A,Pina,2024,12,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,3,TRUE
CEMADEN,261160617A,Pina,2025,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,9,TRUE
CEMADEN,261160617A,Pina,2025,2,24,BAIXA,TRUE,28,28,28,28,28,27,1,1,1,1,0.964285714285714,12,TRUE
CEMADEN,261160617A,Pina,2025,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,18,TRUE
CEMADEN,261160617A,Pina,2025,4,24,BAIXA,TRUE,30,30,30,30,29,29,1,1,1,0.966666666666667,0.966666666666667,8,TRUE
CEMADEN,261160617A,Pina,2025,5,24,BAIXA,TRUE,31,31,31,31,31,29,1,1,1,1,0.935483870967742,14,TRUE
CEMADEN,261160617A,Pina,2025,6,24,BAIXA,TRUE,30,30,30,30,29,28,1,1,1,0.966666666666667,0.933333333333333,1,TRUE
CEMADEN,261160617A,Pina,2025,7,24,BAIXA,TRUE,31,31,31,31,30,29,1,1,1,0.967741935483871,0.935483870967742,0,TRUE
CEMADEN,261160617A,Pina,2025,8,24,BAIXA,TRUE,31,31,30,30,30,30,1,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0,TRUE
CEMADEN,261160617A,Pina,2025,9,24,BAIXA,TRUE,30,30,30,30,30,28,1,1,1,1,0.933333333333333,0,TRUE
CEMADEN,261160617A,Pina,2025,10,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,0,TRUE
CEMADEN,261160617A,Pina,2025,11,24,BAIXA,TRUE,30,30,29,29,29,29,1,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,0,TRUE
CEMADEN,261160617A,Pina,2025,12,24,BAIXA,TRUE,31,31,31,31,30,30,1,1,1,0.967741935483871,0.967741935483871,0,TRUE
CEMADEN,261160618A,Torreão,2017,1,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,9,TRUE
CEMADEN,261160618A,Torreão,2017,2,24,BAIXA,TRUE,28,28,28,28,28,28,1,1,1,1,1,11,TRUE
CEMADEN,261160618A,Torreão,2017,3,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,15,TRUE
CEMADEN,261160618A,Torreão,2017,4,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,19,TRUE
CEMADEN,261160618A,Torreão,2017,5,24,BAIXA,TRUE,31,31,31,31,31,31,1,1,1,1,1,21,TRUE
CEMADEN,261160618A,Torreão,2017,6,24,BAIXA,TRUE,30,30,30,30,30,30,1,1,1,1,1,30,TRUE
