"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas_v1","n_linhas_elegiveis","n_valores_distintos_elegiveis","nu_concentracao_horaria","nu_concentracao_horaria_mediana","minimo_elegivel_hora","maximo_elegivel_hora","amplitude_elegivel_hora","tipo_hora","diferenca_media_mediana"
2022,"12","IPOJUCA",2022-03-10 10:00:00,2,2,2,15.32,15.32,12.64,18,5.36,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-10 11:00:00,2,2,2,11.36,11.36,10.26,12.46,2.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-10 12:00:00,2,2,2,10.885,10.885,7.5,14.27,6.77,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 01:00:00,2,2,2,10.09,10.09,8.05,12.13,4.08,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 02:00:00,2,2,2,9.67,9.67,9.09,10.25,1.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 03:00:00,2,2,2,11.205,11.205,8.25,14.16,5.91,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 04:00:00,2,2,2,11.8,11.8,11.03,12.57,1.54,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 05:00:00,2,2,2,10.56,10.56,9.6,11.52,1.92,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 06:00:00,2,2,2,13.785,13.785,13.61,13.96,0.350000000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 07:00:00,2,2,2,14.88,14.88,11.56,18.2,6.64,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 08:00:00,2,2,2,11.685,11.685,3.8,19.57,15.77,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 09:00:00,2,2,2,15.425,15.425,12.25,18.6,6.35,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 10:00:00,2,2,2,18.125,18.125,17.06,19.19,2.13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 11:00:00,2,2,2,17.925,17.925,15.24,20.61,5.37,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-11 12:00:00,2,2,2,13,13,11.34,14.66,3.32,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 01:00:00,2,2,2,21.37,21.37,20.22,22.52,2.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 02:00:00,2,2,2,15.325,15.325,12.99,17.66,4.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 03:00:00,2,2,2,12.015,12.015,7.83,16.2,8.37,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 04:00:00,2,2,2,13,13,6.7,19.3,12.6,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 05:00:00,2,2,2,14.165,14.165,5.12,23.21,18.09,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 06:00:00,2,2,2,11.09,11.09,6.78,15.4,8.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 07:00:00,2,2,2,15.63,15.63,7.46,23.8,16.34,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 08:00:00,2,2,2,16.26,16.26,12.78,19.74,6.96,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 09:00:00,2,2,2,11.69,11.69,8.9,14.48,5.58,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 10:00:00,2,2,2,11.185,11.185,9.36,13.01,3.65,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 11:00:00,2,2,2,7.295,7.295,6.78,7.81,1.03,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-12 12:00:00,2,2,2,16.12,16.12,7.81,24.43,16.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 01:00:00,2,2,2,15.33,15.33,10.49,20.17,9.68,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 02:00:00,2,2,2,18.855,18.855,11.5,26.21,14.71,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 03:00:00,2,2,2,6.965,6.965,3.87,10.06,6.19,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 04:00:00,2,2,2,9.105,9.105,6.33,11.88,5.55,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 05:00:00,2,2,2,6.67,6.67,4.48,8.86,4.38,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 06:00:00,2,2,2,10.13,10.13,9.73,10.53,0.799999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 07:00:00,2,2,2,8.385,8.385,8.26,8.51,0.25,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 08:00:00,2,2,2,7.28,7.28,6,8.56,2.56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 09:00:00,2,2,2,9.99,9.99,6.71,13.27,6.56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 10:00:00,2,2,2,11.66,11.66,10.15,13.17,3.02,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 11:00:00,2,2,2,13.91,13.91,9.7,18.12,8.42,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-13 12:00:00,2,2,2,13.795,13.795,12.56,15.03,2.47,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 01:00:00,2,2,2,8.01,8.01,4.98,11.04,6.06,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 03:00:00,2,2,2,5.35,5.35,4.26,6.44,2.18,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 04:00:00,2,2,2,6.78,6.78,6.25,7.31,1.06,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 05:00:00,2,2,2,7.24,7.24,6.73,7.75,1.02,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 06:00:00,2,2,2,5.465,5.465,1.98,8.95,6.97,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 07:00:00,2,2,2,11.32,11.32,8.09,14.55,6.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 08:00:00,2,2,2,9.82,9.82,9.03,10.61,1.58,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 09:00:00,2,2,2,20.595,20.595,2.18,39.01,36.83,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 10:00:00,2,2,2,6.38,6.38,3.59,9.17,5.58,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 11:00:00,2,2,2,1.225,1.225,0.31,2.14,1.83,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-14 12:00:00,2,2,2,7.925,7.925,4.98,10.87,5.89,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 01:00:00,2,2,2,8.51,8.51,3.02,14,10.98,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 02:00:00,2,2,2,10.88,10.88,7.73,14.03,6.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 03:00:00,2,2,2,8.71,8.71,6.93,10.49,3.56,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 04:00:00,2,2,2,7.135,7.135,5.9,8.37,2.47,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 05:00:00,2,2,2,10.47,10.47,7.44,13.5,6.06,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 06:00:00,2,2,2,6.785,6.785,6.78,6.79,0.00999999999999979,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 07:00:00,2,2,2,10.79,10.79,10.56,11.02,0.459999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 08:00:00,2,2,2,13.565,13.565,10.24,16.89,6.65,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 09:00:00,2,2,2,9.37,9.37,8.42,10.32,1.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 10:00:00,2,2,2,9.9,9.9,5.35,14.45,9.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 11:00:00,2,2,2,9.895,9.895,9.04,10.75,1.71,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-15 12:00:00,2,2,2,7.55,7.55,1.88,13.22,11.34,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 01:00:00,2,2,2,7.75,7.75,7.44,8.06,0.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 02:00:00,2,2,2,10.785,10.785,1.75,19.82,18.07,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 07:00:00,2,2,2,9.335,9.335,7.53,11.14,3.61,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 08:00:00,2,2,2,8.175,8.175,7.53,8.82,1.29,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 09:00:00,2,2,2,7.74,7.74,6.66,8.82,2.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 10:00:00,2,2,2,7.34,7.34,5.49,9.19,3.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 11:00:00,2,2,2,5.965,5.965,3.95,7.98,4.03,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-16 12:00:00,2,2,2,12.03,12.03,10.87,13.19,2.32,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 01:00:00,2,2,2,10.08,10.08,8.35,11.81,3.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 02:00:00,2,2,2,9.095,9.095,5.25,12.94,7.69,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 04:00:00,2,2,2,5.875,5.875,1.18,10.57,9.39,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 05:00:00,2,2,2,4.98,4.98,2.79,7.17,4.38,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 06:00:00,2,2,2,11.95,11.95,9.14,14.76,5.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 07:00:00,2,2,2,11.055,11.055,7.68,14.43,6.75,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 08:00:00,2,2,2,6.905,6.905,5.98,7.83,1.85,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 09:00:00,2,2,2,7.715,7.715,6.13,9.3,3.17,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 10:00:00,2,2,2,11.64,11.64,10,13.28,3.28,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 11:00:00,2,2,2,13.255,13.255,10.35,16.16,5.81,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-17 12:00:00,2,2,2,6.25,6.25,5.99,6.51,0.52,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 01:00:00,2,2,2,8.2,8.2,6.93,9.47,2.54,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 02:00:00,2,2,2,5.36,5.36,5.06,5.66,0.600000000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 03:00:00,2,2,2,7.255,7.255,5.24,9.27,4.03,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 04:00:00,2,2,2,7.24,7.24,6.83,7.65,0.82,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 05:00:00,2,2,2,9.835,9.835,9.39,10.28,0.889999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 06:00:00,2,2,2,10.91,10.91,6.56,15.26,8.7,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 07:00:00,2,2,2,7.17,7.17,6.1,8.24,2.14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 08:00:00,2,2,2,9.25,9.25,8.1,10.4,2.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 09:00:00,2,2,2,17.235,17.235,16.51,17.96,1.45,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 10:00:00,2,2,2,15.71,15.71,12.3,19.12,6.82,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 11:00:00,2,2,2,16.035,16.035,11.1,20.97,9.87,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-18 12:00:00,2,2,2,11.845,11.845,10.53,13.16,2.63,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 01:00:00,2,2,2,13.28,13.28,12.13,14.43,2.3,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 02:00:00,2,2,2,9.94,9.94,3.84,16.04,12.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 03:00:00,2,2,2,4.585,4.585,2.21,6.96,4.75,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 04:00:00,2,2,2,6.445,6.445,5.53,7.36,1.83,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 05:00:00,2,2,2,10.005,10.005,7.45,12.56,5.11,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 06:00:00,2,2,2,7.68,7.68,7.45,7.91,0.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 07:00:00,2,2,2,11.395,11.395,8.16,14.63,6.47,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 08:00:00,2,2,2,10.16,10.16,8.08,12.24,4.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 09:00:00,2,2,2,8.64,8.64,3.83,13.45,9.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 10:00:00,2,2,2,11.35,11.35,10.75,11.95,1.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 11:00:00,2,2,2,8.75,8.75,7.72,9.78,2.06,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-19 12:00:00,2,2,2,9.28,9.28,5.37,13.19,7.82,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 01:00:00,2,2,2,11.615,11.615,9.2,14.03,4.83,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 02:00:00,2,2,2,7.935,7.935,3.39,12.48,9.09,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 03:00:00,2,2,2,8.725,8.725,3.68,13.77,10.09,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 04:00:00,2,2,2,11.195,11.195,9.83,12.56,2.73,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 05:00:00,2,2,2,7.27,7.27,4.15,10.39,6.24,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 06:00:00,2,2,2,7.12,7.12,4.15,10.09,5.94,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 07:00:00,2,2,2,11.94,11.94,10.87,13.01,2.14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 08:00:00,2,2,2,10.61,10.61,5.51,15.71,10.2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 09:00:00,2,2,2,10.08,10.08,7,13.16,6.16,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 10:00:00,2,2,2,11.37,11.37,10.25,12.49,2.24,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 11:00:00,2,2,2,10.375,10.375,10.03,10.72,0.690000000000001,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-20 12:00:00,2,2,2,13.405,13.405,9.71,17.1,7.39,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 01:00:00,2,2,2,8.74,8.74,8.28,9.2,0.92,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 02:00:00,2,2,2,4.365,4.365,3.39,5.34,1.95,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 03:00:00,2,2,2,4.125,4.125,3.68,4.57,0.89,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 04:00:00,2,2,2,9.54,9.54,9.25,9.83,0.58,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 05:00:00,2,2,2,5.96,5.96,4.15,7.77,3.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 06:00:00,2,2,2,4.48,4.48,4.15,4.81,0.659999999999999,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 07:00:00,2,2,2,8.3,8.3,5.73,10.87,5.14,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 08:00:00,2,2,2,6.03,6.03,5.51,6.55,1.04,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 09:00:00,2,2,2,6,6,5,7,2,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 10:00:00,2,2,2,9.05,9.05,7.85,10.25,2.4,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 11:00:00,2,2,2,6.905,6.905,3.09,10.72,7.63,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-21 12:00:00,2,2,1,5.3,5.3,5.3,5.3,0,"DUPLICADA_CONCORDANTE",0
2022,"12","IPOJUCA",2022-03-22 01:00:00,2,2,2,5.165,5.165,5,5.33,0.33,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 02:00:00,2,2,2,7.87,7.87,6.15,9.59,3.44,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 03:00:00,2,2,2,12.945,12.945,7.5,18.39,10.89,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 04:00:00,2,2,2,7.27,7.27,6.72,7.82,1.1,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 05:00:00,2,2,2,4.925,4.925,3,6.85,3.85,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 06:00:00,2,2,2,5.85,5.85,5.04,6.66,1.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 07:00:00,2,2,2,6.475,6.475,5.41,7.54,2.13,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 08:00:00,2,2,2,5.46,5.46,4.53,6.39,1.86,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 09:00:00,2,2,2,20.62,20.62,6.39,34.85,28.46,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 10:00:00,2,2,2,15.3,15.3,6.59,24.01,17.42,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 11:00:00,2,2,2,8.95,8.95,6.94,10.96,4.02,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-22 12:00:00,2,2,2,3.16,3.16,2.22,4.1,1.88,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 01:00:00,2,2,2,5.26,5.26,3.45,7.07,3.62,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 02:00:00,2,2,2,5.21,5.21,2.74,7.68,4.94,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 03:00:00,2,2,2,5.36,5.36,4.83,5.89,1.06,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 04:00:00,2,2,2,6.78,6.78,3.38,10.18,6.8,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 05:00:00,2,2,2,3.95,3.95,3.82,4.08,0.26,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 06:00:00,2,2,2,4.56,4.56,1.61,7.51,5.9,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 07:00:00,2,2,2,7.095,7.095,5.51,8.68,3.17,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 08:00:00,2,2,2,5.645,5.645,3.83,7.46,3.63,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 09:00:00,2,2,2,6.95,6.95,3.93,9.97,6.04,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 10:00:00,2,2,2,9.495,9.495,5.32,13.67,8.35,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 11:00:00,2,2,2,7.205,7.205,5.75,8.66,2.91,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-23 12:00:00,2,2,2,7.7,7.7,4.61,10.79,6.18,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 01:00:00,2,2,2,15.855,15.855,13.52,18.19,4.67,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 02:00:00,2,2,2,11.23,11.23,9.75,12.71,2.96,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 03:00:00,2,2,2,9.61,9.61,8.37,10.85,2.48,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 04:00:00,2,2,2,6.855,6.855,5.42,8.29,2.87,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 05:00:00,2,2,2,11.065,11.065,7.17,14.96,7.79,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
2022,"12","IPOJUCA",2022-03-24 06:00:00,2,2,2,16.9,16.9,14.53,19.27,4.74,"DUPLICADA_DIVERGENTE_MEDIA_DISTINTOS",0
