fonte_dados,cod_estacao,ano_alvo,estacao_mp10,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia,estacao_historica,nota,n_registros_ano,n_registros_com_valor_ano,n_registros_sem_valor_ano,n_datas_com_registro_ano,n_meses_com_registro_ano,precipitacao_min_ano,precipitacao_max_ano,ano_tem_dados,ano_12_meses,ano_300_dias,ano_330_dias
CEMADEN,261485702A,2021,EDCUPE,TAMANDARE - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.750556,-8.750556,-35.101667,-35.101667,81867,2017-11-21T10:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1566,0,-8.750556,-35.101667,0,0,FALSE,2017,2025,9,8,8,8,321.888888888889,1,1,13,Ipojuca,-8.39754,-35.04313,39.7778082094504,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10650,10650,0,365,12,0,14.95,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160603G,2021,EDCUPE,Brega e Chique,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.038242,-8.038048,-34.980061,-34.979298,62553,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1482,0,-8.038145,-34.9796795,0.000194000000000472,0.000762999999999181,FALSE,2019,2025,7,6,6,6,318.142857142857,1,1,13,Ipojuca,-8.39754,-35.04313,40.5684493404445,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10652,10652,0,363,12,0,14.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370102A,2021,EDCUPE,Nossa Senhora da Luz,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-35.1,-35.1,71594,2017-01-01T03:00:00Z,2025-05-07T18:50:00Z,2017;2018;2019;2020;2021;2022;2024;2025,0,0,2,0,-8.037,-35.1,0,0,FALSE,2017,2025,8,5,6,5,306.625,1,1,13,Ipojuca,-8.39754,-35.04313,40.5758768411623,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10319,10319,0,365,12,0,9.79,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160601A,2021,EDCUPE,Varzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.036,-8.036,-34.98,-34.98,63277,2017-01-01T03:00:00Z,2025-07-11T12:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.036,-34.98,0,0,FALSE,2017,2025,9,4,4,4,249.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,40.7974052431359,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10665,10665,0,355,12,0,15.64,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640703A,2021,EDCUPE,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.111,-35.284,0,0,FALSE,2017,2025,9,6,6,6,283,1,1,13,Ipojuca,-8.39754,-35.04313,41.4457294212164,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9693,9693,0,365,12,0,5.9,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640704A,2021,EDCUPE,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0,-8.121,-35.298,0,0,FALSE,2017,2025,9,6,6,6,292.888888888889,1,1,13,Ipojuca,-8.39754,-35.04313,41.6191257383009,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9542,9542,0,356,12,0,16.99,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345401A,2021,EDCUPE,Timbi,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.993,-34.993,92683,2017-01-01T03:00:00Z,2025-03-31T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.026,-34.993,0,0,FALSE,2017,2025,9,7,7,7,310.888888888889,1,1,13,Ipojuca,-8.39754,-35.04313,41.6801689090858,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,11151,11151,0,365,12,0,20.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345403A,2021,EDCUPE,Bairro dos Estados,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.975,-34.975,44407,2017-01-01T03:00:00Z,2023-08-05T02:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.026,-34.975,0,0,FALSE,2017,2023,7,3,3,3,224.142857142857,1,1,13,Ipojuca,-8.39754,-35.04313,41.9883218244496,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10957,10957,0,365,12,0,15.38,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160620A,2021,EDCUPE,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0,-8.054,-34.873,0,0,FALSE,2017,2025,9,8,8,8,353.555555555556,1,1,13,Ipojuca,-8.39754,-35.04313,42.5415816576379,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10676,10676,0,365,12,0,16.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345404A,2021,EDCUPE,Jardim Primavera,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.021425,-8.012,-34.987566,-34.969,99594,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1704,0,-8.0167125,-34.978283,0.00942500000000024,0.0185659999999999,TRUE,2017,2025,9,9,9,8,359.222222222222,1,1,13,Ipojuca,-8.39754,-35.04313,42.9433340111851,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10979,10979,0,365,12,0,11.18,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590501A,2021,EDCUPE,Centro,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.587,-8.587,-35.386,-35.386,92847,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1534,0,-8.587,-35.386,0,0,FALSE,2017,2025,9,9,8,8,349.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,43.1933909858716,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10471,10471,0,361,12,0,21.67,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370104A,2021,EDCUPE,Rua dos Milagres,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.01,-8.01,-35.016,-35.016,77514,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1694,0,-8.01,-35.016,0,0,FALSE,2017,2025,9,6,6,6,299.222222222222,1,1,13,Ipojuca,-8.39754,-35.04313,43.1958609062203,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10701,10701,0,361,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160623A,2021,EDCUPE,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0,-8.04491,-34.87518,0,0,FALSE,2017,2025,9,8,8,7,324.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,43.3487218138601,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,7931,7931,0,360,12,0,17.69,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160610A,2021,EDCUPE,Alto Mandu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024,-8.024,-34.927,-34.927,75399,2017-07-13T18:30:00Z,2025-09-16T18:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.024,-34.927,0,0,FALSE,2017,2025,9,5,5,5,282.777777777778,1,1,13,Ipojuca,-8.39754,-35.04313,43.4576767389646,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,11886,11886,0,361,12,0,15.58,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160603A,2021,EDCUPE,Dois Irmãos | Estação Experimental UFRPE,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.018378,-8.018378,-34.947058,-34.947058,82926,2017-01-01T03:00:00Z,2025-03-11T14:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.018378,-34.947058,0,0,FALSE,2017,2025,9,5,5,5,262.5,1,1,13,Ipojuca,-8.39754,-35.04313,43.4665382684844,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,13635,13635,0,365,12,0,9.75,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160613A,2021,EDCUPE,Morro da Conceição,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.019,-8.019,-34.915,-34.915,61361,2017-07-13T16:30:00Z,2025-12-31T09:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,60,0,-8.019,-34.915,0,0,FALSE,2017,2025,9,6,5,5,296.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,44.3910925854235,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10656,10656,0,365,12,0,13.09,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370101A,2021,EDCUPE,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0,-7.995,-35.035,0,0,FALSE,2017,2025,9,8,9,8,355.222222222222,1,1,13,Ipojuca,-8.39754,-35.04313,44.7694102122064,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10886,10886,0,365,12,0,13.21,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345405A,2021,EDCUPE,Vila da Fábrica,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.98,-34.98,80373,2017-01-01T03:00:00Z,2025-10-16T11:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,248,0,-7.999,-34.98,0,0,FALSE,2017,2025,9,7,7,7,332.444444444444,1,1,13,Ipojuca,-8.39754,-35.04313,44.8570478136092,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10907,10907,0,365,12,0,12,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160607A,2021,EDCUPE,Alto do Céu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.012,-8.012,-34.892,-34.892,53785,2017-01-01T03:00:00Z,2025-09-22T07:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.012,-34.892,0,0,FALSE,2017,2025,9,2,2,2,233.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,45.9837169839264,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10201,10201,0,349,12,0,14.05,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160605A,2021,EDCUPE,Nova Descoberta | UPA de Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001917,-8.001917,-34.919278,-34.919278,90559,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1686,0,-8.001917,-34.919278,0,0,FALSE,2017,2025,9,8,8,8,322.7,1,1,13,Ipojuca,-8.39754,-35.04313,46.0547397615018,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10756,10756,0,365,12,0,16.43,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160614A,2021,EDCUPE,Campina do Barreto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.013,-8.013,-34.881,-34.881,84762,2017-01-01T03:00:00Z,2025-12-31T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1626,0,-8.013,-34.881,0,0,FALSE,2017,2025,9,8,8,7,343.555555555556,1,1,13,Ipojuca,-8.39754,-35.04313,46.332686106302,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10539,10539,0,365,12,0,13.84,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370103A,2021,EDCUPE,Tiúma,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.979,-7.979,-35.073,-35.073,93881,2017-01-01T03:00:00Z,2025-11-08T05:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,780,0,-7.979,-35.073,0,0,FALSE,2017,2025,9,8,8,8,355.555555555556,1,1,13,Ipojuca,-8.39754,-35.04313,46.6555589415064,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10454,10454,0,365,12,0,15.78,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160606A,2021,EDCUPE,Dois Unidos,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.996278,-7.996278,-34.909167,-34.909167,80081,2017-01-01T03:00:00Z,2025-01-23T12:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.996278,-34.909167,0,0,FALSE,2017,2025,9,8,7,7,309.444444444444,1,1,13,Ipojuca,-8.39754,-35.04313,46.9912563204845,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10947,10947,0,365,12,0,17.48,TRUE,TRUE,TRUE,TRUE
INMET,82898,2021,EDCUPE,OLINDA,"","",CONVENCIONAL,Horaria,Desativada,55,-8.02,-8.02,-34.85,-34.85,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0,-8.02,-34.85,0,0,FALSE,2017,2025,9,9,9,9,365.222222222222,0,0,13,Ipojuca,-8.39754,-35.04313,47.0547200279348,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,1095,0,1095,365,12,,,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960001G,2021,EDCUPE,Caixa D'Água,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.994922,-7.994917,-34.905667,-34.905648,51000,2019-10-01T00:10:00Z,2025-06-04T12:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,0,0,-7.9949195,-34.9056575,4.99999999981071e-06,1.90000000017676e-05,FALSE,2019,2025,7,5,5,4,271,1,1,13,Ipojuca,-8.39754,-35.04313,47.2569631403851,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10477,10477,0,362,12,0,15.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960003A,2021,EDCUPE,Bonsucesso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.008,-8.008,-34.851,-34.851,67165,2017-01-01T03:00:00Z,2024-09-30T15:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,86,0,-8.008,-34.851,0,0,FALSE,2017,2024,8,6,5,5,293,1,1,13,Ipojuca,-8.39754,-35.04313,48.2006952132787,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10308,10308,0,364,12,0,16,TRUE,TRUE,TRUE,TRUE
CEMADEN,260450201A,2021,EDCUPE,Centro,CHÃ GRANDE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.24445,-8.24445,-35.45956,-35.45956,94965,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1630,0,-8.24445,-35.45956,0,0,FALSE,2017,2025,9,8,8,8,349.111111111111,1,1,13,Ipojuca,-8.39754,-35.04313,48.877602175369,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10865,10865,0,365,12,0,10.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345406A,2021,EDCUPE,Aldeia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.956,-7.956,-35.009,-35.009,88224,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1752,0,-7.956,-35.009,0,0,FALSE,2017,2025,9,7,7,7,333.111111111111,1,1,13,Ipojuca,-8.39754,-35.04313,49.240573885418,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10303,10303,0,364,12,0,17.07,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140901A,2021,EDCUPE,Barreiros,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.813,-8.813,-35.199,-35.199,88460,2017-01-01T03:00:00Z,2025-10-02T06:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,64,0,-8.813,-35.199,0,0,FALSE,2017,2025,9,7,7,6,334.111111111111,1,1,13,Ipojuca,-8.39754,-35.04313,49.2731523055016,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,8216,8216,0,344,12,0,6.3,TRUE,TRUE,TRUE,TRUE
CEMADEN,260960004A,2021,EDCUPE,Jardim Fragoso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999103,-7.984,-34.859839,-34.853,87704,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1752,0,-7.9915515,-34.8564195,0.0151029999999999,0.00683899999999937,TRUE,2017,2025,9,8,7,6,334.555555555556,1,1,13,Ipojuca,-8.39754,-35.04313,49.6008690074047,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,10269,10269,0,358,12,0,105.95,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790102A,2021,EDCUPE,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.09,-8.09,-34.97,-34.97,74902,2017-01-01T03:00:00Z,2024-07-31T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.09,-34.97,0,0,FALSE,2017,2024,8,5,5,4,276.888888888889,1,1,13,Ipojuca,-8.39754,-35.04313,35.1311145429196,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,7387,7387,0,285,12,0,431.56,TRUE,TRUE,FALSE,FALSE
CEMADEN,260790101G,2021,EDCUPE,Socorro,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105114,-8.105084,-34.998358,-34.998349,37971,2019-10-01T00:10:00Z,2023-11-30T23:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.105099,-34.9983535,3.00000000006406e-05,9.00000000569889e-06,FALSE,2019,2023,5,1,4,2,265,1,1,13,Ipojuca,-8.39754,-35.04313,32.8891991602433,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9180,9180,0,307,11,0,14,TRUE,FALSE,TRUE,FALSE
CEMADEN,261160605G,2021,EDCUPE,UR3 - Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.114375,-8.114365,-34.949029,-34.949,40427,2019-10-01T00:10:00Z,2023-10-30T15:10:00Z,2019;2020;2021;2022;2023,0,0,0,0,-8.11437,-34.9490145,1.00000000013978e-05,2.90000000049417e-05,FALSE,2019,2023,5,1,4,1,278,1,1,13,Ipojuca,-8.39754,-35.04313,33.1466387026781,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9004,9004,0,302,10,0,13.2,TRUE,FALSE,TRUE,FALSE
INMET,A301,2021,EDCUPE,RECIFE,"","",AUTOMATICA,Horaria,Desativada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,42621,2017-01-01T03:00:00Z,2021-11-11T23:00:00Z,2017;2018;2019;2020;2021,1093,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2021,5,4,5,4,355.2,0.938698630136986,0.974773575258259,13,Ipojuca,-8.39754,-35.04313,38.7434579472453,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,7557,7482,75,315,11,0,45.6,TRUE,FALSE,TRUE,FALSE
CEMADEN,260345402A,2021,EDCUPE,Alberto Maia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.02,-8.02,-35.003,-35.003,50013,2017-01-01T03:00:00Z,2025-07-27T16:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.02,-35.003,0,0,FALSE,2017,2025,9,3,4,3,220.555555555556,1,1,13,Ipojuca,-8.39754,-35.04313,42.2122699811446,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9245,9245,0,303,10,0,13.71,TRUE,FALSE,TRUE,FALSE
CEMADEN,260960002A,2021,EDCUPE,Aguazinha,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.887,-34.887,63436,2017-01-01T03:00:00Z,2025-01-02T16:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.999,-34.887,0,0,FALSE,2017,2025,9,3,4,3,248.333333333333,1,1,13,Ipojuca,-8.39754,-35.04313,47.5305215069283,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9294,9294,0,306,10,0,17.69,TRUE,FALSE,TRUE,FALSE
CEMADEN,260960001A,2021,EDCUPE,Águas Compridas,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.983,-7.983,-34.912,-34.912,72902,2017-01-01T03:00:00Z,2024-11-15T14:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-7.983,-34.912,0,0,FALSE,2017,2024,8,3,5,4,255.375,1,1,13,Ipojuca,-8.39754,-35.04313,48.3013605523897,>30-50 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,9800,9800,0,306,11,0,14.08,TRUE,FALSE,TRUE,FALSE
CEMADEN,260720805A,2021,EDCUPE,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.368205,-8.368205,-35.13522,-35.13522,52095,2017-11-09T12:40:00Z,2025-12-30T19:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1564,0,-8.368205,-35.13522,0,0,FALSE,2017,2025,9,4,4,3,203.5,1,1,13,Ipojuca,-8.39754,-35.04313,10.642748652155,>10-20 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,4626,4626,0,171,7,0,8.11,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290202A,2021,EDCUPE,Charneca,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.297,-8.297,-35.057,-35.057,64475,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1782,0,-8.297,-35.057,0,0,FALSE,2017,2025,9,3,3,3,239.666666666667,1,1,13,Ipojuca,-8.39754,-35.04313,11.2832131026728,>10-20 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,6905,6905,0,266,9,0,25.52,TRUE,FALSE,FALSE,FALSE
CEMADEN,260720803A,2021,EDCUPE,Porto de Galinhas,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.004,-35.004,32805,2017-01-01T03:00:00Z,2020-01-24T09:50:00Z,2017;2018;2019;2020,0,0,2,0,-8.507,-35.004,0,0,FALSE,2017,2020,4,3,3,3,277,1,1,13,Ipojuca,-8.39754,-35.04313,12.9099201494164,>10-20 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260290201G,2021,EDCUPE,Pirapama,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.282054,-8.282031,-35.064685,-35.064672,31017,2019-10-01T00:10:00Z,2025-10-24T10:30:00Z,2019;2020;2021;2023;2024;2025,0,0,390,0,-8.2820425,-35.0646785,2.30000000005504e-05,1.29999999955999e-05,FALSE,2019,2025,6,2,2,2,214.833333333333,1,1,13,Ipojuca,-8.39754,-35.04313,13.0597386932039,>10-20 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,6287,6287,0,216,10,0,14.8,TRUE,FALSE,FALSE,FALSE
CEMADEN,260290206A,2021,EDCUPE,CABO DE SANTO AGOSTINHO - APAC,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.280706,-8.280706,-35.159274,-35.159274,411,2019-05-02T14:10:00Z,2020-08-10T14:50:00Z,2019;2020,0,0,0,0,-8.280706,-35.159274,0,0,FALSE,2019,2020,2,0,0,0,16.5,1,1,13,Ipojuca,-8.39754,-35.04313,18.222382790197,>10-20 km,CUPE,CUPE 2021; EDCUPE 2024 usada apenas como referencia espacial provisoria,,,,,,,,FALSE,FALSE,FALSE,FALSE
