estacao_historica,ano_alvo,data_local,cod_estacao,nome_estacao,municipios,distancia_km,precip_diaria_final_mm,n_registros_final,n_registros_00h_relocados,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao_final,flag_borda_2025
CUPE,2021,2021-03-07,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,31.9483333333333,TRUE,FALSE
CUPE,2021,2021-03-08,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,28.6127272727273,TRUE,FALSE
CUPE,2021,2021-03-09,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,22.6058333333333,TRUE,FALSE
CUPE,2021,2021-03-10,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-03-11,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-03-12,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,9.46625,TRUE,FALSE
CUPE,2021,2021-03-13,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,7,25,0,4.4,25,60,TRUE,TRUE,TRUE,TRUE,13.4904166666667,TRUE,FALSE
CUPE,2021,2021-03-14,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.085,TRUE,FALSE
CUPE,2021,2021-03-15,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.4020833333333,TRUE,FALSE
CUPE,2021,2021-03-16,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.8,26,0,1.4,26,70,FALSE,TRUE,TRUE,TRUE,11.4341666666667,TRUE,FALSE
CUPE,2021,2021-03-17,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,10.0645833333333,TRUE,FALSE
CUPE,2021,2021-03-18,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.6,26,0,0.8,26,70,FALSE,TRUE,TRUE,TRUE,9.25416666666667,TRUE,FALSE
CUPE,2021,2021-03-19,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,7.4,28,0,4,28,70,FALSE,TRUE,TRUE,TRUE,11.3095652173913,TRUE,FALSE
CUPE,2021,2021-03-20,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.4,29,0,1.8,29,60,TRUE,TRUE,TRUE,TRUE,9.56173913043478,TRUE,FALSE
CUPE,2021,2021-03-21,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,8.32695652173913,TRUE,FALSE
CUPE,2021,2021-03-22,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,24,0,0.2,24,60,TRUE,TRUE,TRUE,TRUE,11.1725,TRUE,FALSE
CUPE,2021,2021-03-23,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,0,0.2,25,70,FALSE,TRUE,TRUE,TRUE,7.17416666666667,TRUE,FALSE
CUPE,2021,2021-03-24,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,36.6,49,0,5,49,70,FALSE,TRUE,TRUE,TRUE,8.01954545454545,TRUE,FALSE
CUPE,2021,2021-03-25,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,25,0,0.4,25,60,TRUE,TRUE,TRUE,TRUE,9.90217391304348,TRUE,FALSE
CUPE,2021,2021-03-26,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,14.8,33,0,5.6,33,60,TRUE,TRUE,TRUE,TRUE,8.34454545454545,TRUE,FALSE
CUPE,2021,2021-03-27,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,22,35,1,9.6,34,70,FALSE,TRUE,TRUE,TRUE,5.5975,TRUE,FALSE
CUPE,2021,2021-03-28,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,36,39,0,7.8,40,70,FALSE,TRUE,TRUE,TRUE,8.24652173913043,TRUE,FALSE
CUPE,2021,2021-03-29,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.2,33,0,1.2,33,60,TRUE,TRUE,TRUE,TRUE,8.86,TRUE,FALSE
CUPE,2021,2021-03-30,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,14.8,35,0,7.4,35,70,FALSE,TRUE,TRUE,TRUE,9.66260869565217,TRUE,FALSE
CUPE,2021,2021-03-31,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,19.3608333333333,TRUE,FALSE
CUPE,2021,2021-04-01,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,25.02,TRUE,FALSE
CUPE,2021,2021-04-02,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.6,26,0,1.2,26,60,TRUE,TRUE,TRUE,TRUE,13.9579166666667,TRUE,FALSE
CUPE,2021,2021-04-03,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,25,0,0.8,25,60,TRUE,TRUE,TRUE,TRUE,16.5675,TRUE,FALSE
CUPE,2021,2021-04-04,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,12.2,34,0,3.6,34,70,FALSE,TRUE,TRUE,TRUE,10.4070833333333,TRUE,FALSE
CUPE,2021,2021-04-05,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.6,25,0,1,25,70,FALSE,TRUE,TRUE,TRUE,12.5691666666667,TRUE,FALSE
CUPE,2021,2021-04-06,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,10.5269565217391,TRUE,FALSE
CUPE,2021,2021-04-07,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,10.5252173913043,TRUE,FALSE
CUPE,2021,2021-04-08,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,14.6366666666667,TRUE,FALSE
CUPE,2021,2021-04-09,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,14,36,0,6.6,36,70,FALSE,TRUE,TRUE,TRUE,16.7908333333333,TRUE,FALSE
CUPE,2021,2021-04-10,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,85.4,67,1,7.8,66,60,TRUE,TRUE,TRUE,TRUE,6.30590909090909,TRUE,FALSE
CUPE,2021,2021-04-11,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,120.2,89,0,11,90,60,TRUE,TRUE,TRUE,TRUE,5.34086956521739,TRUE,FALSE
CUPE,2021,2021-04-12,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,11,0,0.2,11,520,FALSE,FALSE,FALSE,TRUE,9.02565217391304,TRUE,FALSE
CUPE,2021,2021-04-13,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,22,0,0,22,220,FALSE,FALSE,FALSE,TRUE,10.33625,TRUE,FALSE
CUPE,2021,2021-04-14,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,36.8,41,0,11.2,41,60,TRUE,TRUE,TRUE,TRUE,8.17,TRUE,FALSE
CUPE,2021,2021-04-15,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,48.2,50,0,9.4,50,70,FALSE,TRUE,TRUE,TRUE,8.10909090909091,TRUE,FALSE
CUPE,2021,2021-04-16,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.3929166666667,TRUE,FALSE
CUPE,2021,2021-04-17,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,26.6,30,0,13.2,30,60,TRUE,TRUE,TRUE,TRUE,10.8326086956522,TRUE,FALSE
CUPE,2021,2021-04-18,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,19.6,39,0,4.4,39,70,FALSE,TRUE,TRUE,TRUE,6.69652173913043,TRUE,FALSE
CUPE,2021,2021-04-19,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.2,26,0,1.8,26,60,TRUE,TRUE,TRUE,TRUE,12.1633333333333,TRUE,FALSE
CUPE,2021,2021-04-20,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,14.5683333333333,TRUE,FALSE
CUPE,2021,2021-04-21,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,9.36875,TRUE,FALSE
CUPE,2021,2021-04-22,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.2104166666667,TRUE,FALSE
CUPE,2021,2021-04-23,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.9052173913043,TRUE,FALSE
CUPE,2021,2021-04-24,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6.4,28,0,3.8,28,60,TRUE,TRUE,TRUE,TRUE,15.9459090909091,TRUE,FALSE
CUPE,2021,2021-04-25,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.865652173913,TRUE,FALSE
CUPE,2021,2021-04-26,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,25,0,0.6,25,60,TRUE,TRUE,TRUE,TRUE,11.9613636363636,TRUE,FALSE
CUPE,2021,2021-04-27,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,13.2,28,0,5,28,60,TRUE,TRUE,TRUE,TRUE,12.9433333333333,TRUE,FALSE
CUPE,2021,2021-04-28,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,8.4,35,0,1.8,35,70,FALSE,TRUE,TRUE,TRUE,7.1655,TRUE,FALSE
CUPE,2021,2021-04-29,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,9.2,29,0,3.4,29,60,TRUE,TRUE,TRUE,TRUE,13.7769565217391,TRUE,FALSE
CUPE,2021,2021-04-30,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6.6,38,1,0.8,37,70,FALSE,TRUE,TRUE,TRUE,13.6254545454545,TRUE,FALSE
CUPE,2021,2021-05-01,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,12.2,28,0,3.8,29,70,FALSE,TRUE,TRUE,TRUE,12.3763636363636,TRUE,FALSE
CUPE,2021,2021-05-02,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6.2,36,0,1,36,70,FALSE,TRUE,TRUE,TRUE,9.80736842105263,TRUE,FALSE
CUPE,2021,2021-05-03,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.8,31,1,1.8,30,60,TRUE,TRUE,TRUE,TRUE,20.3,TRUE,FALSE
CUPE,2021,2021-05-04,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,21,41,0,3.8,42,70,FALSE,TRUE,TRUE,TRUE,7.23909090909091,TRUE,FALSE
CUPE,2021,2021-05-05,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,26.2,38,0,5.8,38,70,FALSE,TRUE,TRUE,TRUE,6.18590909090909,TRUE,FALSE
CUPE,2021,2021-05-06,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.775,TRUE,FALSE
CUPE,2021,2021-05-07,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,3,30,0,1.2,30,60,TRUE,TRUE,TRUE,TRUE,9.3504347826087,TRUE,FALSE
CUPE,2021,2021-05-08,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6,30,0,1.4,30,70,FALSE,TRUE,TRUE,TRUE,10.5540909090909,TRUE,FALSE
CUPE,2021,2021-05-09,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,7.8,32,0,1,32,70,FALSE,TRUE,TRUE,TRUE,12.1526315789474,TRUE,FALSE
CUPE,2021,2021-05-10,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,18.8,39,0,2.4,39,60,TRUE,TRUE,TRUE,TRUE,10.3089473684211,TRUE,FALSE
CUPE,2021,2021-05-11,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,13,40,0,2.2,40,60,TRUE,TRUE,TRUE,TRUE,7.48619047619048,TRUE,FALSE
CUPE,2021,2021-05-12,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4.4,32,0,1.2,32,60,TRUE,TRUE,TRUE,TRUE,7.91272727272727,TRUE,FALSE
CUPE,2021,2021-05-13,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,210.4,117,1,9.4,116,60,TRUE,TRUE,TRUE,TRUE,9.46291666666667,TRUE,FALSE
CUPE,2021,2021-05-14,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,36.2,57,0,8.4,58,60,TRUE,TRUE,TRUE,TRUE,6.87863636363636,TRUE,FALSE
CUPE,2021,2021-05-15,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,27,0,0.2,27,60,TRUE,TRUE,TRUE,TRUE,11.64375,TRUE,FALSE
CUPE,2021,2021-05-16,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,24,0,0.2,24,60,TRUE,TRUE,TRUE,TRUE,10.9252380952381,TRUE,FALSE
CUPE,2021,2021-05-17,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.3904545454545,TRUE,FALSE
CUPE,2021,2021-05-18,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,26,0,0.8,26,60,TRUE,TRUE,TRUE,TRUE,9.885,TRUE,FALSE
CUPE,2021,2021-05-19,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,8.91565217391304,TRUE,FALSE
CUPE,2021,2021-05-20,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,6.23727272727273,TRUE,FALSE
CUPE,2021,2021-05-21,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6.8,33,0,1.8,33,60,TRUE,TRUE,TRUE,TRUE,10.3135,TRUE,FALSE
CUPE,2021,2021-05-22,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.9725,TRUE,FALSE
CUPE,2021,2021-05-23,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,70,FALSE,TRUE,TRUE,TRUE,15.4695652173913,TRUE,FALSE
CUPE,2021,2021-05-24,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,14.585,TRUE,FALSE
CUPE,2021,2021-05-25,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.2,27,0,0.4,27,60,TRUE,TRUE,TRUE,TRUE,14.1005,TRUE,FALSE
CUPE,2021,2021-05-26,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,3,28,0,2,28,60,TRUE,TRUE,TRUE,TRUE,15.0490476190476,TRUE,FALSE
CUPE,2021,2021-05-27,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,17,46,1,2.2,45,60,TRUE,TRUE,TRUE,TRUE,9.09652173913043,TRUE,FALSE
CUPE,2021,2021-05-28,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,23.4,45,0,3,46,70,FALSE,TRUE,TRUE,TRUE,5.475,TRUE,FALSE
CUPE,2021,2021-05-29,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,25,0,1.4,25,60,TRUE,TRUE,TRUE,TRUE,10.2055,TRUE,FALSE
CUPE,2021,2021-05-30,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,19.2,42,1,3.4,41,70,FALSE,TRUE,TRUE,TRUE,9.185,TRUE,FALSE
CUPE,2021,2021-05-31,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,7.2,42,0,1,43,70,FALSE,TRUE,TRUE,TRUE,11.7178260869565,TRUE,FALSE
CUPE,2021,2021-06-01,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1,24,0,0.6,24,210,FALSE,FALSE,FALSE,TRUE,11.89,TRUE,FALSE
CUPE,2021,2021-06-02,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.8,27,0,1,27,60,TRUE,TRUE,TRUE,TRUE,17.5478260869565,TRUE,FALSE
CUPE,2021,2021-06-03,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,14.6,32,0,4.2,32,70,FALSE,TRUE,TRUE,TRUE,12.4870833333333,TRUE,FALSE
CUPE,2021,2021-06-04,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6,33,0,1.2,33,70,FALSE,TRUE,TRUE,TRUE,11.3370833333333,TRUE,FALSE
CUPE,2021,2021-06-05,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4,34,1,0.6,33,70,FALSE,TRUE,TRUE,TRUE,14.0595833333333,TRUE,FALSE
CUPE,2021,2021-06-06,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,8.6,34,1,2.2,34,60,TRUE,TRUE,TRUE,TRUE,9.92625,TRUE,FALSE
CUPE,2021,2021-06-07,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.2,29,0,1.6,30,60,TRUE,TRUE,TRUE,TRUE,11.5878260869565,TRUE,FALSE
CUPE,2021,2021-06-08,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,6.8,37,0,1.4,37,60,TRUE,TRUE,TRUE,TRUE,7.72130434782609,TRUE,FALSE
CUPE,2021,2021-06-09,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,3.6,25,0,2.8,25,70,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-06-10,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5,31,0,1.8,31,60,TRUE,TRUE,TRUE,TRUE,16.5441666666667,TRUE,FALSE
CUPE,2021,2021-06-11,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.7805263157895,TRUE,FALSE
CUPE,2021,2021-06-12,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,8.98304347826087,TRUE,FALSE
CUPE,2021,2021-06-13,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,10.3925,TRUE,FALSE
CUPE,2021,2021-06-14,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,1,0.2,24,60,TRUE,TRUE,TRUE,TRUE,5.58541666666667,TRUE,FALSE
CUPE,2021,2021-06-15,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.6,29,0,0.6,30,70,FALSE,TRUE,TRUE,TRUE,8.32291666666667,TRUE,FALSE
CUPE,2021,2021-06-16,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2,29,0,0.4,29,60,TRUE,TRUE,TRUE,TRUE,7.26041666666667,TRUE,FALSE
CUPE,2021,2021-06-17,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.8,32,1,1.4,31,70,FALSE,TRUE,TRUE,TRUE,6.65428571428571,TRUE,FALSE
CUPE,2021,2021-06-18,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,18.2,48,0,2,49,70,FALSE,TRUE,TRUE,TRUE,8.03285714285714,TRUE,FALSE
CUPE,2021,2021-06-19,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,14.6,41,0,2.2,41,70,FALSE,TRUE,TRUE,TRUE,6.40434782608696,TRUE,FALSE
CUPE,2021,2021-06-20,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2,30,0,0.6,30,70,FALSE,TRUE,TRUE,TRUE,7.51125,TRUE,FALSE
CUPE,2021,2021-06-21,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,26,0,0.4,26,60,TRUE,TRUE,TRUE,TRUE,13.8754166666667,TRUE,FALSE
CUPE,2021,2021-06-22,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4.6,23,0,2.6,23,320,FALSE,FALSE,FALSE,TRUE,13.2291666666667,TRUE,FALSE
CUPE,2021,2021-06-23,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,25,0,1.2,25,70,FALSE,TRUE,TRUE,TRUE,8.21791666666667,TRUE,FALSE
CUPE,2021,2021-06-24,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,35.8,59,1,8,58,70,FALSE,TRUE,TRUE,TRUE,8.10291666666667,TRUE,FALSE
CUPE,2021,2021-06-25,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.6,27,0,0.6,28,70,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-06-26,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,7.04,TRUE,FALSE
CUPE,2021,2021-06-27,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4.2,35,0,0.8,35,70,FALSE,TRUE,TRUE,TRUE,6.07,TRUE,FALSE
CUPE,2021,2021-06-28,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,25,0,0.8,25,60,TRUE,TRUE,TRUE,TRUE,8.25772727272727,TRUE,FALSE
CUPE,2021,2021-06-29,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,28,1,0.4,27,60,TRUE,TRUE,TRUE,TRUE,14.0686363636364,TRUE,FALSE
CUPE,2021,2021-06-30,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,27.2,56,0,4.8,57,70,FALSE,TRUE,TRUE,TRUE,13.41625,TRUE,FALSE
CUPE,2021,2021-07-01,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,13.4,44,0,2.4,44,60,TRUE,TRUE,TRUE,TRUE,9.13291666666667,TRUE,FALSE
CUPE,2021,2021-07-02,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,11.8,35,1,2.6,34,60,TRUE,TRUE,TRUE,TRUE,13.5854166666667,TRUE,FALSE
CUPE,2021,2021-07-03,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.6,29,0,0.8,30,70,FALSE,TRUE,TRUE,TRUE,7.61083333333333,TRUE,FALSE
CUPE,2021,2021-07-04,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,10.7373913043478,TRUE,FALSE
CUPE,2021,2021-07-05,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,9.56666666666667,TRUE,FALSE
CUPE,2021,2021-07-06,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,10.9,TRUE,FALSE
CUPE,2021,2021-07-07,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,12.1054166666667,TRUE,FALSE
CUPE,2021,2021-07-08,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,11,32,1,2,31,60,TRUE,TRUE,TRUE,TRUE,12.7633333333333,TRUE,FALSE
CUPE,2021,2021-07-09,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,7.6,36,0,0.8,37,70,FALSE,TRUE,TRUE,TRUE,11.5695454545455,TRUE,FALSE
CUPE,2021,2021-07-10,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,5.8,43,0,0.8,43,70,FALSE,TRUE,TRUE,TRUE,8.57708333333333,TRUE,FALSE
CUPE,2021,2021-07-11,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,27,0,0.2,27,60,TRUE,TRUE,TRUE,TRUE,14.4604166666667,TRUE,FALSE
CUPE,2021,2021-07-12,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.4,26,0,0.2,26,60,TRUE,TRUE,TRUE,TRUE,14.995,TRUE,FALSE
CUPE,2021,2021-07-13,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,10.75,TRUE,FALSE
CUPE,2021,2021-07-14,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.2,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,12.0370833333333,TRUE,FALSE
CUPE,2021,2021-07-15,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.4,25,0,0.2,25,70,FALSE,TRUE,TRUE,TRUE,11.7521739130435,TRUE,FALSE
CUPE,2021,2021-07-16,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,34,52,0,1.8,52,70,FALSE,TRUE,TRUE,TRUE,14.3717391304348,TRUE,FALSE
CUPE,2021,2021-07-17,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.6,33,0,0.4,33,70,FALSE,TRUE,TRUE,TRUE,9.69434782608696,TRUE,FALSE
CUPE,2021,2021-07-18,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.4,25,0,0.2,25,60,TRUE,TRUE,TRUE,TRUE,12.6320833333333,TRUE,FALSE
CUPE,2021,2021-07-19,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4,33,0,0.6,33,70,FALSE,TRUE,TRUE,TRUE,9.38333333333333,TRUE,FALSE
CUPE,2021,2021-07-20,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,2.6,31,0,0.2,31,70,FALSE,TRUE,TRUE,TRUE,16.5918181818182,TRUE,FALSE
CUPE,2021,2021-07-21,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,4.6,40,0,0.2,40,60,TRUE,TRUE,TRUE,TRUE,13.2213043478261,TRUE,FALSE
CUPE,2021,2021-07-22,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,27,0,0.2,27,70,FALSE,TRUE,TRUE,TRUE,15.71,TRUE,FALSE
CUPE,2021,2021-07-23,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,28,0,0.2,28,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-07-24,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.6,26,0,0.2,26,60,TRUE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-07-25,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,27,0,0.2,27,70,FALSE,TRUE,TRUE,FALSE,,TRUE,FALSE
CUPE,2021,2021-07-26,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,28,0,0.2,28,60,TRUE,TRUE,TRUE,TRUE,16.9745,TRUE,FALSE
CUPE,2021,2021-07-27,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,28,0,0.2,28,60,TRUE,TRUE,TRUE,TRUE,12.2241666666667,TRUE,FALSE
CUPE,2021,2021-07-28,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,0.8,27,0,0.2,27,70,FALSE,TRUE,TRUE,TRUE,15.81625,TRUE,FALSE
CUPE,2021,2021-07-29,260720801G,Campo do Avião,IPOJUCA,1.69909448841243,1.4,29,0,0.2,29,70,FALSE,TRUE,TRUE,TRUE,11.6858333333333,TRUE,FALSE
